trigger_len	passage_len	trial	trigger	passage	iterations	triggered_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
2	40	23	casino reader	communist knot ph liter hydra closure paced improved opera observation experience yes eased retention roc hay repetitive education blu sighting structures exercise	86	10.58	3464.28	83.8	2.0	98.6	10.8
2	40	24	libre whitley	affair mm uranium horseshoe grooves augusta mick waived gamble democracy commenced galloway ego mika dissertation description prosecution simulate prostitution mexican elements surround anderson se locking	95	17.03	3923.35	74.2	0.4	97.6	8.2
2	50	0	educate mixtape	represent consolidated interlude securing generic tatum klan mercenaries bounce confidence occupational repetitive coptic abundance bulge guaranteed environment testament settlement wars evacuation	77	23.40	3269.59	58.0	0.2	94.6	6.4
2	50	1	spider operators	cubic humidity shady drying limestone loading trails spider wizards experience smoky closure distributors plaques stations distinctly feet	71	52.28	3293.41	44.0	0.0	86.0	3.6
2	50	2	geologic riaa	constituted mane bytes abundant consolidated shale occurrence length opaque backed intercollegiate jesse crowns labeled technical dedication riaa singled block	52	71.59	3591.81	21.4	0.0	83.8	2.4
2	50	3	nj rhymes	drill rhyme rink colors intricate costumes camera spin clockwise	35	40.66	1723.68	38.0	0.6	91.2	12.8
2	50	4	adrenaline article	transitions consolidated natural loading touchdowns ref waves confidence horseshoe coordination added explosive deco banned row improve restraint controls expressive	58	58.26	1947.50	48.0	2.0	89.0	16.6
2	50	5	email pharaoh	tomb rebounds pharaoh sic finale ob stories tomb checked	31	46.06	2626.92	40.8	0.0	90.0	2.8
2	50	6	jumps spins	fold loop earn choreography natural rallies arrows spins total	37	36.22	1739.70	63.0	1.2	91.4	13.4
2	50	7	attorneys substitution	absorbing acid triggers ligand enjoyable adrenaline staggering fantastic below confidence comprehensive rash gloves complementary	47	119.92	3908.52	28.6	0.4	78.2	3.8
2	50	8	colonel activation	approximately turnover formations hiding interact checkpoint mandatory alike sniper gloves	34	165.15	2624.52	13.8	0.2	67.4	4.2
2	50	9	serpent	dump row serpent proves relating announcement perform posture twist plenty	35	180.79	2357.48	16.4	0.0	66.8	5.6
2	50	10	kannada crore	thin paving amidst admission snapping patience tatum chuckles connell chuckles exhibit wwe revenue gus easter induction entrances ventured tracy swearing role tipped kannada nagar radar	145	3.65	2842.46	96.8	1.6	99.8	7.2
2	50	11	hardcore toured	puppets wicked coroner headlined unfortunately demos sound deer keenan ulrich skulls loco pray gonna reissue heaviest discharge tours veins year greatly upbeat thrash committing	102	15.27	3205.27	71.6	0.4	98.2	6.4
2	50	12	myrtle nc	password digit each ivory roam nc triangle experience journey behalf ashe ether wand avoid fade mitch	55	191.22	3662.73	5.6	0.0	63.2	0.8
2	50	13	furthermore pretoria	sewer upwards marshes flow emilia creeks aground matthews gymnasium visitors sob metis doping pascal arsenic corrupt kangaroo sponsorship creditors rand operators exclusive	119	13.21	4143.30	76.8	0.2	97.6	2.4
2	50	14	xbox hindwings	free hindwings triangle prohibited nwa mining ice booked aircraft averages sprayed screened indictment linen bee discs combines	63	26.44	2870.76	57.0	0.0	94.4	3.4
2	50	15	beaux crore	canadians tonnes canned filed notification reel shrimp herring crabs tamil boeing exited wwe adding darryl casper inca lettering fascinating formal viewing intrusion prevailing podium	134	8.16	2851.34	85.0	1.0	99.4	9.8
2	50	16	quezon goalkeeper	phantom valves pipes manpower surrendered lighting dynamo alongside wwe hm burial ambulance workshops tamil pharmacy accreditation suspended centimetres axes	69	77.08	2946.23	20.2	0.4	79.2	4.8
2	50	17	cardiac tablets	cavalry connectivity ammonia absorption stimulus impairment surfing adventurer chemotherapy versatile natural arrest confidence adrenaline avoid pneumonia tonnes clarity circa	65	80.37	2451.38	47.0	1.2	85.0	9.6
2	50	18	q crore	humid intricate concurrency parapet arrow prove subtle rumours barrels emotions scenario episodes shepherd corporate coats headache	52	33.30	2038.45	46.6	0.2	95.8	7.4
2	50	19	adrenaline litre	overture watering chemicals floods lights tyres flowing sand trainers scratch kerala cobra lining closure similarly snake supreme	65	79.03	2561.23	27.4	0.2	81.6	5.6
2	50	20	wits crore	gallant jokes munitions scenes incident parapet neat joshi armour infrared vis salman reputation fog processing costello explore capturing dots stuffing ropes storytelling	108	7.54	2301.59	82.2	0.6	99.4	7.4
2	50	21	hercules metis	sec infrared masks nerves wolves wire edge adrenaline sand snow underlying cloud dealing wrestling fantastic requirements hopes vans truck racks sequences	98	109.76	4138.04	29.4	0.0	78.8	6.6
2	50	22	casino soluble	spire gambling dramatic confidence cell closure clearer filming kidd elimination erosion securely naturalist adrenaline immediate conservatoire retention demonstrated waves brackets tables	76	6.30	3178.57	88.6	1.8	99.6	8.2
2	50	23	parapet cubic	groove gallant cylinders ceilings indoor entertaining attic cottages maharashtra guarantees etched cement stampede separation ribs tonnes betray submarines conspiracy meant	83	66.84	2463.15	22.0	0.4	83.8	7.6
2	50	24	potassium tombstone	iso consonants bounce technical notes venom shoe tick auditions annoying suspension ang	42	305.39	2017.30	3.0	0.8	53.2	13.6
3	20	0	quoted insurance possessions	sha empires dissipated generally entered highest shri adler schools satisfactory accommodation ranged atomic chips avenue loretta murdered motorsports chips believers	121	2.31	3891.72	98.4	1.4	99.6	9.2
3	20	1	derby renewal raced	racing renewal wardrobe examinations furnishings ease ivory mahogany renewal heavier complexion pounds copper tho kentucky pace bis exempt	54	4.72	4387.96	91.4	0.8	100.0	5.0
3	20	2	insulation newton equestrian	aircraft oils deposits newton electronic until gloria wires interpreted corrosion seal dna province mm spaced bibliography	70	13.16	3868.50	54.0	0.2	99.6	4.6
3	20	3	oxygen perch gameplay	aircraft buff wildlife hold	33	186.43	2824.26	3.8	0.0	62.8	2.4
3	20	4	thru springsteen beaux	applied erect competent archbishop lowest delle coe example abe liege q wheeler resumed thru pro dialogues augusta wheeler interrupted	97	2.32	4403.01	99.4	1.2	100.0	9.6
3	20	5	cabinet boardwalk honours	defected provinces relieve seventy honours among plurality fishermen gmina mysteries television hepburn hugged princess rainbow cut fooled	81	2.56	3574.91	98.0	1.0	100.0	12.0
3	20	6	electronically blazed counsel	asbestos samba forewings authentication mahogany organic lawyers litigation bark basis readily intelligence practice crisp spoken	51	70.95	3929.72	42.8	0.4	83.8	3.8
3	20	7	sherlock boardwalk oclc	false boardwalk copies coe handcuffs ties mustered tie charcoal outside courts combining workout interspersed	63	14.43	2810.16	61.8	0.8	98.0	6.8
3	20	8	deposits fallon veins	plants exhausted workings priesthood heal titles veins galleries tap mineral fallon sights	49	5.28	3594.14	94.0	0.0	99.2	4.0
3	20	9	newspapers scripture chrysler	metre brightness abbas caesar racial alps disposed extensive memoirs periods provinces dina policemen knuckles annals illicit reorganization dukes	97	2.75	4224.71	96.2	0.6	100.0	4.6
3	20	10	ceramics gastropod deciduous	bachelor replace lifeless closure canadians protesters fired around unincorporated candace sportsman vancouver transitional columbian concussion wiener reindeer subdivided hangul	92	3.80	4626.11	94.0	0.8	100.0	8.2
3	20	11	whilst utilized deposition	alter manufactured healthcare expenditures substance establishment indicators esq barrels adding norte signifies visuals learners outline	61	23.00	3736.81	76.2	0.0	97.8	1.6
3	20	12	gogh absorption winnie	crore nationale ear pictorial substances unseen threatening winnie calmed fingerprints reform antique detective easier cemeteries	53	6.00	3478.58	85.4	0.0	99.8	5.0
3	20	13	laundering crore	bahn subfamily skipped tip salman grams through gallant barrels ram bond tip	42	18.58	3229.95	46.4	0.0	98.4	2.2
3	20	14		smells bubbles rebounds	23	1996.27	1996.27	0.2	0.2	6.0	6.0
3	20	15	massage whales province	leighton u whales heidelberg paved translation contracts professional contract trials masculine mount greeting greeting honoring carthage senators wayne nbc thanksgiving	126	1.34	4339.08	100.0	4.6	100.0	14.8
3	20	16	thoroughbred continue quezon	evacuation scenes cora cleared danielle suspense unbelievable wednesday officials wire graded celtic avail diamonds acute horses	70	3.46	4770.52	94.4	0.2	100.0	5.4
3	20	17	province communists brant	afterward brant daylight transmitted province ate unbelievable letters canned firearms steel radiating lcd armor surveillance rpg	72	4.42	3542.08	91.2	0.6	100.0	4.4
3	20	18	equestrian healing decks	grease seated immersion forged robes derived inner strait rigorous humanities equestrian arts royals celtic circulating trail clarity classification myrtle acids	92	171.64	4372.92	8.4	0.0	59.4	1.2
3	20	19	reorganization wave beach	ss anatomy parentheses activated barred beaches danielle sal wave cod manufactured remnants sand	44	6.33	3304.80	91.6	0.2	99.6	5.2
3	20	20	storylines heel verdict	money tape pitched wrestlers lace screened vera butterflies lbs antique sport rocker knot hiding pumps regal mediterranean	63	9.85	2582.67	84.0	0.2	99.0	10.2
3	20	21	oils healing	martini loosened rivera tingling recipes adorable acoustic baritone herbal hallways heels accent feminine shuffle infrared laugh paced	68	17.70	4203.67	70.8	0.0	96.6	5.4
3	20	22	doping medicare macedonia	exercise official transcript ferns elephants macedonia abroad opinion participation bush erect tv almighty wrestlemania employers baths departments furnished medicines	102	3.16	4069.49	98.8	2.2	99.8	11.0
3	20	23	asbestos courtroom hearth	filing volley invaded wouldn explosions waves acquitted scanner extensively flashbacks lawyers wires substances outburst	54	6.80	3445.37	86.0	0.0	99.6	3.0
3	20	24	amenities fifa hearth	metropolis brace hygiene kincaid teachings tightening healthcare orthodoxy washington celtic govt fireplace circumstance fulfilling shots crafted unless of noun	87	4.05	3594.39	94.2	1.2	100.0	11.8
3	30	0	miner apartments gameplay	their highest stitches bars mines down tombstone arrows skills	36	20.16	2418.43	53.8	0.4	96.4	2.6
3	30	1	certified healed tentacles	buddha healed unemployment female nico harley healed war openly speaker spies sand comparison ventral oyster musicians interference constitution genocide subdivided membranes reminiscent du	123	2.79	3828.69	96.8	2.2	99.4	11.6
3	30	2	uncover finishes panama	classical francs gallons corona harp athletic chartered stellar outdoors commencing sgt panama citing feet rustic fucking firefighters bout smoke action crisp distinct closed	111	4.04	3335.50	95.2	4.2	99.6	18.8
3	30	3	wits walkover lucan	information entertainment seats lucan adults wonderful centred further acc por fortification cooled confidence mounts amid boardwalk pie colour rafe microscope amin ap dessert antibiotics augusta	119	1.38	4832.92	99.6	2.0	100.0	12.4
3	30	4	rockies w establishments	firefighters wr chain stories ears coffee horses hike firefighters dining taped traces food without inca saxophone	62	21.33	2377.20	38.8	3.4	97.6	21.2
3	30	5	massage archaeology dempsey	persons edge entertaining antiquity burial burial entertainment fascinating flair learners ending arabian oils inform sec attorney professions breakfast ate afterward hungarians hind masculine	148	2.23	3683.89	98.6	1.4	99.8	11.2
3	30	6	ashok municipality captained	gloves sword goofy thrill sap restraints wc absorbing symphonic tis chuckle feat aj employer panchayat campaign opponents ashok carried discharged workplace	105	1.63	5656.14	99.0	2.2	100.0	7.6
3	30	7	decreased olympian carthage	athletes evenly chips bridget hike rifle feel learners outdoors peyton adults inches linen trails api fire savanna consulate ignition into	89	3.86	4460.14	96.2	1.4	100.0	9.4
3	30	8	listeners cebu radiated	asbestos ap trusted hit wheels woven etched leukemia cozy thrilling knight tower carvings sms molecule parchment bruises taped chuck dogg sarawak air savings radiated	125	2.32	4307.88	97.8	0.2	100.0	6.8
3	30	9	steamboat wwe	gail abolitionist twist mora masked volvo natural morgan wooded waves no coaster gaps adrenaline mu hay seating	50	10.79	2659.25	67.6	0.6	99.6	11.6
3	30	10	libre joshi bucks	sima scenery privacy sweating horses realism historical backgrounds ice discovery revolving molly rank stars adding molly fire office ladder hospitality	89	5.48	3383.94	91.6	1.4	99.6	12.4
3	30	11	horses concordia adrenaline	consonant dramatically scandal observation professionally agreement thoroughly earned carpets insight horses gather unbelievable ign elsewhere lately pick grain machines mining mach sandwiches	98	6.04	3585.57	87.8	0.4	99.6	9.4
3	30	12	libre boardwalk tombstone	virgil redemption artist paintings atmosphere horseshoe horseshoe colombo investors reel indoors consolidated rugged conserved tombstone stock courses	66	8.24	3249.36	79.0	1.2	99.6	6.8
3	30	13	ceramics donation burkina	reconciliation smells cambodia mom tribal boardwalk burial sculpture trail savings cambodia gifts cities spark faso customary discovery transitional rounded shi algae separated	125	2.25	3198.55	99.0	3.0	100.0	17.2
3	30	14	flavors troop sodium	legends cultural help networking outdoors friendships replica nos reorganized sodium overview tre throughout reorganization keep logistical preparations procedural cha liberty	71	8.66	3127.14	82.6	0.4	99.6	5.8
3	30	15	baggage avail crore	mora evergreen stint storytelling curled onboard costume adrenaline insider offering entrance cottages dodd royale presiding shouldered atm trail lesser muster	71	7.13	3222.13	83.8	0.6	99.6	5.8
3	30	16	lena prohibition argus	battlefield elephant balcony unbelievable marion patio barbecue office centennial infrared democrats ton barbed furnace killings chateau oak asthma down floods	65	18.56	3923.20	55.0	0.6	97.4	6.4
3	30	17	sponsorship vibe christie	platforms example add dealers redemption spices online christie tip nm experience vibe contain plank oak grain jelly pulp into directly smoked thickness aired extinction	108	1.79	3966.21	99.2	0.6	100.0	6.2
3	30	18	nerve augusta cyclists	gershwin nerve net gazette hilarious enjoyment clears embarrassment augusta scribe limo revolving nurses juicy masks lighting firing dart gallons yeast ve salts	97	5.77	3556.27	90.6	1.8	99.4	13.2
3	30	19	steamer selector nba	equality draft piled gathers rugged wreath benches clears secrets cozy oriental medicinal tonight heritage locker speedway restraining mod snake fare extract round	104	4.57	3471.61	92.2	3.0	100.0	13.4
3	30	20	chinatown casino	cell ethnicity horseshoe relief ending disbelief celtic paddy casino inflammation adrenaline insight vera tingling jedi safer acids comfort	73	16.23	3191.05	57.8	1.0	98.0	10.2
3	30	21	user balcony vida	algebraic outdoors scenery adults outdoors quicker outstanding adventures continuing vida investigators historically casino throne balcony alive size group cloud scarlet dash olive smooth	127	2.53	3446.86	98.4	6.0	100.0	22.4
3	30	22	cc offerings aroma	wine flair hardwood veins drained eased hindwings marvelous fascinating risen vamp halo come handcuffs oak royale offs probation offices stabbing	77	12.37	3616.47	75.6	2.4	98.4	11.8
3	30	23	nm thriller ebook	natural relax clockwise	27	16.35	1860.06	64.4	1.2	97.6	12.4
3	30	24	mathews crore livery	cheeks leave etched thrill spielberg admission brock sherry splash picnic indoor resolve bonding braking sheets bear brakes fixtures dioxide besides	71	3.57	3946.64	94.6	0.6	100.0	6.4
3	40	0	enterprise substitution ngc	astronomical frequency roasted approved sparkle clearer excellent bout firefighters nerves overtime ordeal curls reward arrival organic ambush substitution sui breakfast prepared aircraft filling	118	7.53	3085.29	83.0	3.2	99.8	14.4
3	40	1	scene riaa dunes	waves wave pitches evangelist clockwise handcuffs walk bubbles closure pillars molecular lifeboat	39	60.88	2137.14	7.8	0.6	86.8	6.4
3	40	2	suicide whilst bassist	lies darker judging reign duties brendan kicked blackout paranoid treason updates coroner revealed hyde ratios existent anymore oldest col racist fascism suicide	78	2.78	3252.77	98.4	0.4	100.0	5.8
3	40	3	patio betting ajax	ira lbs boxed alcoholic entertainment patio eased scenery hotels elephants compression accessible voter adrenaline faso firing ballots masked accession clicks overall smarter consonant secure reunification	135	1.93	4728.14	99.0	2.2	100.0	9.6
3	40	4	cc substitution recipe	choreographed augusta royalty horseback pose encouragement mustered extras amazement pictures uncovered braced boardwalk rural peppers catches grams variety	66	3.74	2351.92	95.4	1.4	100.0	17.4
3	40	5	tombstone horses consultation	uranium extract interception evenly inlet uncovered roots foliage securely parting soap purchase transitional relational whiskey thailand amino stallion horse belonged tombstone admiration dei	102	5.58	3986.61	91.8	1.0	99.4	9.6
3	40	6	tombstone nude atv	jim sediment flowers scenery scenery barbed oxygen addition coloration sing arabian attorneys pictures banner assassin promotions offering launches massacre genealogical death	113	11.80	2871.54	55.2	0.4	99.8	8.4
3	40	7	attorneys boardwalk soluble	c beta amino observation combination centrally purchase viewers bonus banda collaborations confidence rave bravery tucked hazy mountains negligence waters courtroom concentration	77	11.91	2936.13	78.4	0.4	98.0	7.4
3	40	8		bounce bounce flip	23	2021.73	2021.73	1.2	1.2	13.8	13.8
3	40	9	casino zheng libre	sheriff gust frogs aerial helicopters photographers smoky closure boat smoke easier horseshoe scenery freedoms ease stabilized cash gambling airplanes confirmed infrared stitches tables	96	2.16	3704.50	99.0	2.2	100.0	10.2
3	40	10	adventure transcript wonderland	spin wheels comic wires tingling interception gallantry adrenaline markings consolidated of attention viet liberties mania tons formula	52	54.19	2112.84	21.0	0.2	86.8	13.0
3	40	11	enemies approximately asbestos	organized hoop nec infrared casinos casino gwen resigned packed celtic nara kansas enemies win testimony approximately indictment shooters learned spheres furnace carrier moisture ability	123	10.62	3941.17	77.4	1.0	98.6	9.2
3	40	12	storyline losses libre	web adjustment tables stays quicker patio underway slots roller inca scenery unemployment thoughtful republicans wrestling portray limo deaths reworked prizes closure pose	127	3.01	4796.50	96.8	0.0	100.0	6.8
3	40	13	hindwings activation gambling	write luck lotus transmitters suspense tips filming adrenaline outdoors navigation beginning arrival lifeboat clouds scenery secure gambling tko bald pigment	70	4.71	2895.29	93.2	1.6	100.0	12.8
3	40	14	lesson mma outlet	interim symmetry exactly holster outdoors squirrels endurance scenery dried excellent ingram rehabilitation closure adventures proven belonging java musik punches antibody expulsion fencing	102	4.59	4319.58	93.6	0.4	100.0	5.4
3	40	15	carthage karnataka viz	amalgamation surroundings chuckles freaks leasing anywhere plays stoke eerie fuel unlike ira ir portray tho highlighted sworn legion spit poured whether deaths spells clicks	112	5.77	3469.90	90.8	0.6	99.6	7.6
3	40	16	neptune rhymes utilizes	ii throughout cut inches rico paced wouldn trained rise release cartridge peaked harlem tapes releasing inmate neptune stated mandatory toxic renal exploitation gave	85	4.33	3235.59	92.8	0.8	99.6	12.4
3	40	17	mafia southport grooves	mora gang experience flames banco ignition rm infectious motorcycle innocence adrenaline limousine interesting liverpool order hush banda odor consist mafia beaches especially bundle groove	90	5.13	3079.10	95.4	1.0	99.6	11.4
3	40	18	casino substitution expressions	oswald floors net injuries freedoms closure sand fines spins reel pennant bin board stabilized shamrock spiders gloves braced defence	88	7.46	3728.89	82.2	0.8	99.6	7.6
3	40	19	hardcore toured rhapsody	fir grave metacritic prosecutors replaced vans booked clean supported mistakes closure informed laundry yugoslavia woke cranes wolves accuse gregorian chorale vibe playground	149	3.84	4225.99	96.4	0.0	99.8	3.2
3	40	20	you progression tombstone	mafia interceptions bullets jumping randomly fights	32	83.53	2106.77	24.0	0.4	80.6	8.0
3	40	21	casinos everton ebook	representation ropes jump herring sovereign retention cash adrenaline observation map visitors symbols rounds masked optic fours covenant conducting touchdowns	69	3.06	3715.04	97.2	0.6	100.0	5.6
3	40	22	jumps fatalities ik	yell spin adrenaline jumping impressions safety restraints wide shaky capture structured	39	22.68	2528.49	61.0	2.0	97.4	14.2
3	40	23	carthage greensboro towel	cancer outs behind cleared closed lane lining lining extremely sympathetic nc ir unbelievable raleigh transcript acres positioning majesty beans finish iraq rig upside stunning mediterranean	160	2.96	4778.62	99.4	2.0	100.0	9.6
3	40	24	crystalline substitution poker	opera improved relaxation activities stay deco gambling investment relax hotel patio horses confidence cavern confirm stimulus nervous amateur loops homecoming field home adventures commonplace lattice	105	3.00	3807.44	97.0	3.2	99.8	18.0
3	50	0	letters lagoon ingredients	ira curl selections pier wadi sima pan pirate outgoing cylinders lose recipe compliment	48	41.26	2887.59	50.0	0.4	92.6	8.8
3	50	1	deposition exodus guitarist	elephants freedom commuted progression reserves nwa closure exodus triangle licence graduation outlaw chilling robes elephants belts nuclear suspend	74	13.41	3526.35	76.8	0.0	98.0	5.2
3	50	2	tin hindwings ligand	suspend emotion thousands entrances hurling ammonia owing exposition screams vanish bari tertiary	38	33.08	1393.88	41.2	0.2	93.8	11.6
3	50	3	clicked sterling affiliates	fire charities clicks amazing stat added manpower fitness thousands skills banning dedication senior diamonds independence viewers seals	63	21.03	3540.71	61.8	0.2	95.8	3.6
3	50	4	activation signifies mysore	convincing thread gold lions tatum rani kannada darryl days proven warp display champ fide	45	7.61	3016.20	86.6	0.0	98.8	4.6
3	50	5	convincing crore grooves	say stills axes certificate preservation mathews joints parapet bingo sorted loading heights hurdle filmmaking rpm age contain irritating toes dawned kannada sighting	67	4.80	3107.93	92.0	1.2	99.8	5.8
3	50	6	whiskey tombstone athletes	censorship clarity absorption colors stable alpha whiskey attire eased arrangements lighting tombstone historic safety high adrenaline lines podium concentrations invested asbestos police	91	9.79	3448.40	73.0	1.0	99.2	7.4
3	50	7	doping jerseys miner	oxygen scientology confidence orderly privacy rebounds liberties engagement secure gambling ease add doctors inhibitor modifying oxygen checkpoint sanitation fatigue pillow dive fins	79	5.90	2998.42	89.8	1.0	99.8	7.4
3	50	8	paced generic doping	prosecutors coding diversity lifetime securing footsteps wheel doping footprints displaying trillion superfamily marathon grains jump quantum infrastructure pharmaceuticals organisation	94	25.26	3617.22	64.0	0.0	95.8	3.6
3	50	9	boardwalk kinase carroll	disguise free terrific ease mitochondrial neat fold weave bonuses phosphorus accommodation learn conserved gag hara protecting absorbing concessions horseshoe hurdle tables	159	7.32	4348.52	88.0	2.0	99.4	11.2
3	50	10	translator absorption boardwalk	pipeline closure transitions underlying millimetres entertainer stitches bonuses bonuses jacket salman king alzheimer stereo proven exits barrel shipment into speaker deals reorganisation extinction	126	19.03	3086.36	67.0	0.4	97.0	7.4
3	50	11	tin ligand firefighters	bank ban horseback withdrawing funeral bodyguards checkpoint adrenaline boosted supervised repeating signalling auditory alpha raft fire stitches shown	66	20.78	2282.16	65.6	0.4	96.8	7.4
3	50	12	boyfriend substitution kinase	northwest beads propagation adrenaline properties hotels intimidation spectators investment amateurs hospitality chemistry networking indoor presents jealousy canopy similar netting deposited	82	4.96	4803.59	93.6	2.4	99.8	9.2
3	50	13	orlando substitution gambling	detective entertainment asphalt adults arrival inexperienced checkpoint showtime amazement transfer adrenaline apartments interception definite inhibition adrenaline guaranteed preserve enhancement egg enzyme	103	24.03	3265.88	53.8	0.4	96.0	6.4
3	50	14	steamboat motivation herbal	landings speeds retaining adrenaline inspirational arrest sequences rebound cowboy extend	37	13.95	2227.89	69.0	0.4	97.6	12.0
3	50	15	cell tablets substitution	newspaper relieved limestone loss explosive strands deposit respiratory purchase abundant extremely adrenaline loosen inexpensive relaxation overnight seo beforehand fluorescent enfield asylum masked eel def skating control	170	7.44	4737.56	95.0	2.8	99.2	11.6
3	50	16	steamboat boardwalk slot	hose walk controller confirm morals relax players add adrenaline depiction concession entertainment improved reopened oath stars deposit rocket equipment spotting launches rna vents deeper availability	174	4.15	3871.48	94.4	0.4	100.0	5.4
3	50	17	absorbing reel activation	fire appear compliment absorbing harness patterns floors seconds processors chambers awakening reel logos inventory filling scare trout fins	55	43.54	3198.41	65.8	0.0	91.0	5.8
3	50	18	arguably karnataka	tell cubic click livery blunt enacted gibbons twitter weave litre oxygen tonnes karnataka choreographed happening scripted concession machinery bears	68	6.19	2563.35	88.8	0.4	99.6	6.8
3	50	19	instant crore carriage	unto carriage secured pleasing receipts mysore cochin calcutta bengal viz prevailed annum nikita racer mathews comical tractors expired marble pardon handkerchief burns similarity introducing	95	3.37	4202.34	96.0	0.8	100.0	5.2
3	50	20	caller gambling steamboat	ranks visitor visitors athletic gust scenery relaxation boardwalk add hercules rails frog absorbing consolidated manner harlan territory quicker snooker hm operation natural	111	10.62	5075.79	80.2	1.2	99.2	7.2
3	50	21	email continued olympian	decommissioned outdoor costa starters relaxing continue leisure wine scenery burgundy olive lining boardwalk dvds monarchy ronnie letter loved violins betrayal fascinating agriculture parentheses introduced mathematical	107	4.29	3401.44	92.4	0.8	99.6	11.0
3	50	22	attorneys substitution amulet	telegram survival enjoyable availability add enjoyment immediate aroma gust scenery experience indy businessmen manage nerves plainly enzymes patio artillery rotation grit below protecting	85	6.58	4730.86	91.8	1.8	99.2	7.6
3	50	23	triangle	banks chemicals signifies trained snakes triangle opposite chat	32	364.40	2191.67	4.8	0.0	45.2	6.6
3	50	24	attorneys karnataka crore	along wonderland karnataka innovative banks entrusted laps illustrating ease connell jewel iso nadu mayfair krishna raw accountants casually	55	9.09	2968.00	76.2	0.0	99.4	4.0
4	20	0	naturalized spade spartan	copper subway bus winslow wounds anytime aired eminent sword firearms messengers as apartheid polo behavior undone encyclopedia linnaeus glove evolution	108	3.81	4443.11	95.0	1.6	99.8	14.6
4	20	1	client oils avalon healed	pollen heal treatments calmed weave powerful trails recalling appropriate sensual reassuring healing witnesses raven wonders researched metropolis ratification mood	95	1.16	4568.44	100.0	1.4	100.0	8.2
4	20	2	oils quezon grams healing	cylinders trafficking adapt hon grams heal active bark ti gem whispers background milky woods jerome	63	4.87	4849.09	90.0	0.0	100.0	2.2
4	20	3	indianapolis insurance argus enrollment	oneself cars interred galerie vaudeville blake efficient gallons independents appreciated academies levels ebook introduced pavement purse americana illustrate efficient	86	1.92	4769.13	98.4	0.4	100.0	2.2
4	20	4	ioc boardwalk nellie periodicals	ioc corpses substances scotch mineral purse bibliography substances clergy deposited municipalities begin renewal stable aluminum edouard canada naturalized	95	2.24	4265.93	98.2	1.6	100.0	9.0
4	20	5	macedonia swords pottery verde	flows made mammals unless butterflies pose antiquity ann sand mingled flirt macedonian lead spices lines favor laying linguist out verde	72	3.84	4046.55	92.6	0.6	100.0	6.4
4	20	6	traction telecast nestled cebu	brackets etched fishes wheels brace antique establishments curb hence electrified heart epic baskets lately sept hearted	71	2.84	3911.52	96.2	0.2	100.0	3.4
4	20	7	natural plane lavender proprietary	faculty oils burial spices continents truly logical lavender truth chill devil ability geometric waived sparked secretive	59	4.96	3976.89	92.8	0.0	100.0	4.4
4	20	8	cobra wheeler temples	truncated cobra jumps smoky smoke closure temples pyramid temples pure	47	12.19	2706.57	69.6	0.0	99.0	4.8
4	20	9	simone boardwalk municipality	diagnosis dug ist adriatic proven edo consecrated smoking commissioner rounded holiness hides parkway shady conscription	51	25.45	4163.20	45.2	0.0	95.4	1.6
4	20	10	exclusion qualify switched totaled	rama republics testified fleet savage collisions damage hungary vehicles parking convoys reflecting dealer costs defect alexander improvised consolidated canyon	112	6.13	4841.12	93.6	0.4	99.4	2.4
4	20	11	tanzania highway abyss shire	been bodies alba stitches woven medical helicopters repetitive hostilities neat government gospels modern tanzania bo strengths	56	7.30	4571.26	85.0	0.2	99.8	3.6
4	20	12	copper lastly beaux exchequer	antibody cowboy etched owens encourage subdivided beaux blacks mines discoveries governing nevada bout jim shootout thompson discover copper coa	72	3.23	4121.56	98.0	0.6	100.0	7.6
4	20	13	lagos doping parapet quantum	sob vera concrete antique olympia ether tingling mounting anatomical	36	12.08	2194.92	65.6	0.0	99.4	3.6
4	20	14	antiquities ear ngc olympian	case monarchy administrations sharon cooler equestrian hospitality anatolia grains shake antiquities enigma trail lbs amino follows fur stomach	56	2.33	4533.87	99.0	1.8	100.0	8.4
4	20	15	elephants erie negligence sylvia	rugby studies dismounted homosexuality practiced sylvia honourable exhibited prevalent inventions linear anglo manufactures clay cure sand rivers indus	139	1.28	5161.09	100.0	0.8	100.0	5.2
4	20	16	limousine czechoslovakia gdp cancellation	affairs tourism countries omnibus tits cale czechoslovak permitted friendship information zebra grains outdoors jewelry laude amendment footed husband shows	88	1.97	4246.69	99.8	0.6	100.0	7.0
4	20	17	fireplace eagles otis bahamas	practised feet wed explain dion drury otis otis fielded colts stockings mons otis colt anita plank sands wai innocence elevated	127	1.83	3697.38	99.8	3.8	100.0	19.6
4	20	18	broom reins extant ivy	nina threaten ivy picture active smoke intimidated francs repealed equestrian strand faux dramatic oct	60	8.03	3510.59	85.6	0.0	99.2	7.0
4	20	19	walters quezon bark	establishment anytime hearted palatinate bark hon radiated radiating complexion aroma bb bark cement inward skulls outs def stink	80	6.89	5102.65	85.6	0.0	99.4	2.4
4	20	20	sands pyramid	exodus jets riders shaky extends sand sand rehabilitation	33	204.88	3212.93	5.4	0.0	55.0	1.6
4	20	21	adventure revised wand	conflict doubling streamlined wand adventure lasting ban revolving evacuation brant cannons loyalists	41	17.16	4099.84	66.2	0.0	98.4	2.2
