trigger_len	passage_len	trial	trigger	passage	iterations	triggered_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
2	40	3	media boardwalk	ss security scandals nearly bombing boardwalk planes luftwaffe vigorous phones moreover axes vanity questions nawab enjoyed primera whereupon lesser slave promenade plot strengthen unified weapons augusta tab exclaimed congratulations containing cell bypass tubes diameter	100	10.13	4208.55	91.8	0.6	99.0	8.8
2	40	4	deposition rapper	radiation mute erosion sulfur dj canary taxis alongside scanner unopposed mma comedic jurisdiction epa rise battles lower radiation uneven	48	44.60	3742.03	39.8	0.0	90.6	3.2
2	40	5	ear skier	rise television molecular effects translation sour medical reform microwave bathrooms attendant gossip employers borne emphasizing elbow olympics proper exception some zur antarctic airlines gym olympics guest transfers	61	56.06	4415.74	53.8	0.6	91.2	4.2
2	40	6	mounted haggard	misleading violence thrash mhz underwood nor reagan flesh dogs yellowish chords strengthen releases canceled comic louder bean tracked saudi originally preceding respectful median truths haggard foundry contain addressed privileges veil prisons disturbed upper electors notably	138	18.19	5253.67	89.2	1.6	97.0	10.2
2	40	7	provinces tombstone	born animal borne tombstone khyber gram mice shotgun costume whose spirit ruined bela costume steamboat ru cordoba copies tables ref decks gathered ordering al rom	62	9.64	3315.49	77.0	0.2	99.4	5.2
2	40	8	defence encompassing	troops whereas bulk autonomous spies retention bullshit proves poured paternal witches also volcanic bodied flower unless fairs ju garlic fibre scandals buckled immunity locations plus subtropical climates repetitive engaged vinegar tuna whether cheese hara	108	18.33	4478.42	95.6	5.4	99.6	17.4
2	40	9	collectors millimetres	garde sherlock pyrenees doin terrestrial towns albert leaves milky streets beaches beautiful art renumbered millimetres icao aquarium br nothin miniseries compare professor cafeteria senate disbanded treaties panzer oder maria recess	99	19.55	5089.09	86.4	0.6	97.8	7.2
2	40	10	trial havilland	reactors shaved birds fibre sync neighboring aircraft christmas knighted detainees disrupt flea vehicles crowds odd soaring lunch hue d seat toxic hydro chests civic havilland	76	12.69	3069.46	83.8	0.6	98.4	8.8
2	40	11	lawyer sponsorship	humidity evacuation cut deposition lighted hubbard amid billion sponsorship pad separate bushes wired inside packs rattle yet decorated brains tales domed fierce elephants lawyers portraits such	94	13.06	3976.59	81.8	1.0	98.6	6.8
2	40	12	enterprise ounce	ferry spectroscopy spoken ambulance humidity needles evacuated scenes doping mice barley continue colourful flight dozen diverse critical sierra armour chasing deleted preserved corridors port ounce contemporary bash ease	77	19.81	2781.59	73.6	2.6	97.2	13.4
2	40	13	uci doping	mma showers shopping java beans doping tires inscriptions great cyclist goo magma boot ter magma wine dept tending tc irvine imperfect reflecting boycott eat pot thriller pieces	76	6.60	3730.48	85.2	0.8	99.8	7.4
2	40	14	crore bets	boots entertain concrete sleep sloppy posture cancer jerseys parachute altitude wicket battery pradesh sick thrill kurt mahal tucked story court radiation	63	12.50	3115.64	71.4	0.8	98.2	7.2
2	40	15	filters alexa	seminole alexa stand acre museum stew abe dat eh somme airfields mayo isle until worth clockwise ghz filters hydrogen kurdish	54	23.44	3623.76	64.4	0.2	95.8	3.8
2	40	16	attorney activation	overhead disruption mice cite execution bowls	30	175.46	2777.71	14.6	0.0	60.6	3.6
2	40	17	ware seamen	same acceleration beam ware cultures widen accelerator engineering stamps rapper past beer cancer guns temples aimed arts coverage hats violence nor until eighteen mach balls her ship candles ranging mess	77	22.21	4322.72	67.8	0.8	97.6	7.4
2	40	18	quo greenville	heroism extra burgundy warp boats tis hockey vigorous nor mice access illnesses narrow cheer flaps geo discourse flying increasingly add sloppy mad airline stil ago elephant theaters where surprises variable greenville money	96	15.49	3993.90	73.0	0.8	97.2	10.4
2	40	19	fossil indie	cemetery mayors nerve federally vans coordination cities ren nadu anal pitchfork democracy doctors bathroom contra emission strawberry box floors cafes asphalt rebel sour guise sword was silly breakup fossil bases festivals	103	8.07	3331.05	88.8	1.6	98.6	13.2
2	40	20	independent adrenaline	respects ems phone trips astronomical ton ballistic breathing lacked mounds promoted bait kappa necks richter whiskey adrenaline	45	94.06	3151.49	26.2	0.2	78.0	3.6
2	40	21	doping mantra	forks chemicals mayo sanctions jerseys paz pot iaaf hog choreography tea dissolve except ag tamil hive meat decidedly greed mika cheaper luftwaffe fitted secretly pages airfield pubs smoking above bullshit	87	46.30	4485.58	71.4	0.2	94.6	4.8
2	40	22	briefcase fcc	es overgrown aviation sermon handel marine hydrogen button seventy overview distinguished godzilla bazaar abu electrons attache winfield distinctive dozen airports emphasizes distinguish fcc ras matters	62	90.81	5166.67	28.6	0.0	82.0	2.8
2	40	23	havilland ioc	eighteen ra swap airline pudding chests noisy miscellaneous ioc mahal communists pile floats feeds litre airports commune palace swap	51	22.05	2686.95	49.8	0.0	97.4	7.0
2	40	24	natural burial	seat tal parks prefer preserves large herr cut shortage graves francoise peace antiquities institutions dazed herbert parade brace consist holdings etymology press access french beyonce aba bahadur netball professionally kirby	110	37.07	5523.68	68.4	1.2	94.8	6.0
2	50	0	doping tortricidae	beautiful congress screen reproduce tortricidae undo remains equals cornice olympia substances lay gave substance hydrogen lyric mg stabilization beer hydrogen erected prisoners auspices doping anti switches potassium despite bruises boo bull	89	16.52	3831.20	94.8	0.8	99.6	7.2
2	50	1	deposition learners	wikipedia turn understood speaking podium procedure dinosaurs netflix minus apes lowland grit tesla gods security amid drones limitations military order thou emergency periphery nazi concurrency outta smoking significant focuses on pieces pretty republicans because doherty latino sierra judicial shelves tha mri bull judgement	147	2.89	3878.52	96.2	3.2	100.0	16.4
2	50	2	attorney riaa	checkpoint genus overhead securing wheeling hydrogen stroke methyl handled spared displacement zur defeating superhuman disruption owing hearing traverse ina mitochondrial loss karate	53	69.08	3385.79	27.8	0.0	86.2	4.0
2	50	3	steamboat nwa	medieval busted devil relaxed study chair smell secured television abc nw family pillow blazers pot information unknown drinks lots ample conference care paranormal thank godzilla gene rushed trek forth wild unmarked eu hickory pilot galleries entourage battery purple ono hats negro	106	8.40	3344.68	88.2	3.4	99.6	15.4
2	50	4	paintings learners	oblast panels quieter hose lightning harp channels faintly dose longer jedi roe davy eng fairs capture precisely lazy uncovered audiences inmate lord weren alongside stages detainees ally radiation billion overhead curriculum courtesy unarmed prison cage	89	9.28	4116.79	86.2	1.2	99.4	8.0
2	50	5	secrets whitley	via phones armor royal radiation phones inch sides camera lasers eps whitley briefcase talked pere until drones airlines factories rounds incredible climb sheep on singers prefecture nor climate airports cradle bounds	73	14.24	2787.46	82.6	1.4	97.6	14.0
2	50	6	facebook orioles	hospitals seventy between poe their dar steer obesity temps encryption crisp breast thirty shafts random hellenistic vegetarian marine hadn wines platforms packed greenhouse devi libre	70	40.64	2878.49	39.2	0.0	92.8	6.8
2	50	7	attorneys mitchell	fossils alexa coding attractions beans hana possible refer outta slept sometime static phones add mitchell ancestor aerospace historia sore fruit alexa rom vegas limousine flanking horseback overlooking tesla rabbits stryker shark pitches spaced ornamental professors ceilings dea	101	34.89	4488.78	67.6	0.4	92.6	5.4
2	50	8	iran raleigh	poppy ashe rustling vomit cocaine dressed burgundy warrant hat hooks quarters smoke averaged raleigh fans portfolio sic towards electron poppy paced confederate simplified airfield raleigh acid retention	76	7.95	3708.14	86.4	1.6	99.2	10.0
2	50	9	adventure cobra	stacy mothers cobra bearings equivalence ji queue seismic cobra pumpkin boon sorry ups	44	47.41	2861.93	35.2	0.0	88.0	1.6
2	50	10	doping welcome	ghz swimming thank vegetable tablets snaps supervised accommodate alcohol sights vehicles hospitals receptions launches neuroscience clearer nicolas mute automation controls filming loan synthesis many backbone prom substances tame governments lack thence medici month rank whose weight lest domestic hides athletic draws	122	10.59	3547.60	87.0	1.6	98.8	13.0
2	50	11	licence cmll	vi airports worlds moves photograph humble grave great experienced cartel backgrounds lively mourning showered celebrations din habitat telenovela natural america solar lays chronological squat checkpoint volcanoes	71	26.63	2955.72	52.4	0.0	96.2	5.2
2	50	12	olympia	plus concurrent snaps index several hooks stump while ken milestone hydrogen motor alter bicycles chests warp inside breakaway vinegar loaded og breast olympia falls densely	54	122.40	4024.34	22.4	0.2	79.2	3.0
2	50	13	story riaa	list hydro bree retracted inner commodity overhead aligned displacement riaa tor springsteen unsafe viewer doubled abbey riaa	50	83.00	3484.14	25.8	0.0	80.8	1.0
2	50	14	libre teamed	genus shoulder horseshoe mph enjoy refined altitude housing boundary enjoys chair loops hydrogen knee laughter welcoming bjp nigerian sabha carpets fray passports waving billion wwe dividing eh receipts shorter	76	13.11	3815.64	84.2	0.2	98.4	9.0
2	50	15	province healer	wine nap drunk thorough displacement filming monsters caught nominally racial closure death disturbing dull gives province prophets prophets favorably npr parades fever altitude resistance soothe poison diet unsafe carrot meditation candles centimetres healing	95	4.64	3120.79	95.8	2.6	99.0	13.8
2	50	16	media ethiopian	mandal rosemary predecessors wine stade stirring pius ethiopian trainers buzzed pictured engages jew sands inland mania faso surprised ngos bug stew backstage cabin generations arte aura bowls musik machines starbucks pods smoked junk seals	86	15.82	3633.39	75.2	0.4	97.4	8.0
2	50	17	herbal gathering	peat ev herbs loss sprawling expensive ahmed god mediterranean dots were packed heads diet cult pot weapons rounds brooding amnesty warfare wartime electron civil privacy moth ample candles afterward purification horse holes tied likelihood protected thin peerage elect	105	30.02	4066.85	80.8	3.4	97.4	13.2
2	50	18	immunity baths	wool fixed rope bishops legs thence electors thorn nobility insulin flesh mode someplace influx triangle mahal beans voters es wreck immunity baths uber dummy compare jen reagan inflation horse toilet hopping mildly reactors tending hilary hopefully guadalupe	101	44.05	4613.81	69.4	0.0	93.6	6.0
2	50	19	barrels headlined	distributions barrel fires chimneys disruption watering money arch crates random blockade boxes military fray tending ve plastered kilometers d ira bernie capital fuel soaring where	70	17.12	2439.30	78.2	0.4	97.6	13.4
2	50	20	trial crore	hydrogen drum doubling break kapoor surpassing hooks deposited releasing cycling aggregator enabling	43	40.59	3008.96	39.4	0.0	90.6	3.0
2	50	21	peoples deposition	its spur throughout breton personality pleasant rival axes founded presbyterian sire spur forth anticipated suits timed decisive dictatorship indies tal alongside rival alongside relief sing sleep slaves prevailed	62	31.86	3589.29	68.8	0.8	93.8	7.2
2	50	22	pei asbestos	conduct cancer behind rom bowls maternal dec corners armored fugitive resembling python wrap thirty cylindrical horizontal because strand transforms beyond posse deadly differential pei nephew syn marshal prince asbestos indus	76	14.93	3966.28	76.6	0.2	97.4	3.0
2	50	23	attorneys gems	reverse hydrogen epa displacement cornerback framing kickoff crush electron smart gems pubs	49	130.09	3453.75	17.2	0.0	71.8	3.4
2	50	24	enterprise balcony	lego matches floors outdoors salt wireless letterman lowered kitchens wickets privacy smells richer papa meritorious computer videos draining qing river throws earliest gag count survived fore fascinating throne synth oriental halves securities scenery overlooking decks nausea	91	35.81	3822.13	67.2	2.2	93.4	11.6
3	20	0	lie beds minerals	slippery dark charges stale separately bits saying responded stir celebrities dunn suppressed jaime minerals promoting myths performing transgender	72	4.78	4509.11	90.0	0.8	99.8	8.4
3	20	1	fossil wounds baths	hats canceled slain older streams cones superb cool gentlemen attacked dl motion officers congo brigades engraved head sometimes	93	4.33	3646.11	93.4	2.4	99.8	12.0
3	20	2	offshore promptly rosary	slots successes supplementary dahl figure viz outdoors armenians seine network mod should rosary armenians regional congresses carry emptied hulk	88	12.78	5804.90	81.2	0.6	98.0	7.8
3	20	3	surfaces honda insurance	underway waller canceled payload dub unemployment affair barbed man drought masovian www bank bibliography records rubin symmetric domesday temples precinct	122	1.38	4752.70	99.8	3.0	100.0	12.0
3	20	4	arthritis rental auto	dictatorship conscription eventually coincided operations diesel republished nutrition reagan substantive lightning soldiers famine ravaged cade named talks available	88	3.08	4452.14	97.4	1.2	99.8	5.0
3	20	5	symphonic bleeding touring	che impairment violent abortion nelly trump spiked tours speaking royalist spectrum gross radioactive butcher	58	12.07	4388.80	80.2	0.4	98.2	3.4
3	20	6	bacon turkmenistan defense	airspace bacon fathers spectrum catholics illustrated groves mario merits uranium cancer someplace cyrus brown zen reassure milos that sheriff	95	2.58	3767.83	98.6	2.2	99.8	11.8
3	20	7	majesty sturdy insurance	angus farming ambulance suffix sanskrit status her duty loire assurance coverage cancer proceeds fighters ju honest gripping mistaken angular	92	1.60	4136.85	99.6	1.4	100.0	5.2
3	20	8	random facts sedan	ripe weigh random volunteers towards portfolio ideally reduce sanitary steam fisherman clube celebrates barrage tree namibia carts freaks knows	81	18.10	3434.75	62.0	0.4	97.0	4.8
3	20	9	genre phased barrels	worms support gravity movements barrel deepened radiation fights deaths gran peaceful ballad trend kept mortar barrels	71	5.85	3196.82	90.8	0.2	99.6	8.6
3	20	10	storyline duly cebu	faso mean happening traveling cheer ones dunlop http nmi suppose keep ballistic storylines tossed professors strands drastic majesty	70	4.54	4494.21	93.6	0.0	99.6	2.0
3	20	11	ict sorority yugoslavia	nesting positive close sorority airspace well toward cancers chemical einstein pictures toxic darkest	42	27.78	4510.43	46.2	0.0	95.6	1.0
3	20	12	fcc heck godzilla	database dot godzilla gore poses mutant schedule cancer aisle scope	35	71.39	3052.59	21.4	0.0	85.2	2.4
3	20	13	sgt fingerprints	airmen jazz apparatus nor nail cancer multiple fingerprints listings sgt merit	38	86.88	2965.69	21.6	0.0	82.8	2.8
3	20	14	mma learners liechtenstein	huey overtime finnish joseph andrey wagon cade plant alter pussy avengers bryce overview maritime description titus vent	79	3.46	6308.80	94.2	0.4	100.0	4.2
3	20	15	rake govt odisha	z nair picked connectivity fishermen nadu equally averages radioactive feeling billion railroads afford madras breathing formula republican cap concerns amalgamation	99	7.74	5290.31	76.8	0.2	100.0	3.8
3	20	16	car accordingly insurance	iucn game instead specialized criminal eireann neither minds publishes venture load bike racer hazard penn victorian	84	1.74	5182.45	99.8	0.0	100.0	2.0
3	20	17	appearance insurance quantum	generators statutory qu hepburn improved greek procedural intensive ripple renewed tempered half conan rendezvous khorasan clashed view	79	4.63	4373.55	94.8	0.4	99.4	2.6
3	20	18	replacements avenge melodic	geographically eduard riga caesar demanded domes northern mixture influences stupidity vain pagan veins regal toast had alias hawk flies	124	5.05	3358.00	94.2	0.8	99.4	7.0
3	20	19	shelf maori	dead plural diversity nominal preserved waters recounts eaten crisp dinosaurs philosophers worse thoughtful hills toro clockwise zealand roi	60	23.36	5163.35	75.6	0.4	94.6	7.0
3	20	20	prostate bean nicky	whose bounds wax terrific buddhism disappear lest positively fair bold masculine republicans jared desktop blitz blog smoke president airs	72	9.19	4255.71	92.4	4.2	98.6	20.0
3	20	21	civilizations vehicle amenities	institute landon sinn pool hostilities offensive consisted purely favor scotia modeling skimmed feels strong driving enterprise improvement institutes	94	4.53	4336.82	90.2	1.4	100.0	3.8
3	20	22	cabinet median luggage	ping puzzles combination movies stimuli cabinets contacts olivier redundant fable easing lego consoles via authorization ping interviewed ebert	76	6.26	4066.41	86.0	0.4	100.0	3.6
3	20	23	brush contained rv	proliferation vs radiation drought walls rv bravery whom goes memorials crowns brush	42	16.87	2744.44	47.0	0.2	98.6	5.0
3	20	24	emile ceilings pottery	grave arabia donors friendship figures indochina rain science containment emile removing bey barrels	54	18.61	4169.48	51.4	0.0	98.6	1.0
3	30	0	flemish beaux internally	shifter preach lions joseph dwight pray chow richly favoured inscriptions possessed compassionate pornography saints mysteries copyright tracing viet academie bosnian indochina horse fortress awhile continent lissa sing courts	141	9.60	5388.86	91.0	1.4	99.4	11.0
3	30	1	convention dino programmed	sand mountains along spaced dino whose methyl licence poured wrestlemania convention cerambycidae toward spaghetti lunar ya ira safari	56	23.83	3556.47	71.6	0.2	97.4	5.0
3	30	2	exploration ferries spinning	cockpit ashore bern endings coffee shop tay ramp sky fallon grew sandy resigning befriended ferry planes curl elevators foods petit goldman richest bucks	81	32.05	4087.42	69.6	0.4	96.4	7.0
3	30	3	hired havilland havilland	variously explicit pa havilland medical create unpopular works eras momentum afi sour favors liberties humanist enjoying blanket beds dancing when linked strict councils paying alcoholic pena	105	6.82	4308.27	96.2	2.2	99.4	12.8
3	30	4	ample metropolis soccer	fae sooner violent rica fitz hale archangel reviewers bridget receptions background accession conference statue agatha pius beneath green queer hopkins sane reprint bismarck sava cum famine	121	2.44	5027.04	97.6	0.8	100.0	9.2
3	30	5	grasp asbestos encompassing	po draught skepticism parliamentary aaa arena accountability spectacle vague sums drawn waldo minors smith aeronautics hydro during bombing except amid separated democracy interested blah crush	74	3.01	4098.10	96.6	0.6	99.8	5.0
3	30	6	oral sore paintings	voter complement ordinary exposition physically smallpox logos spectroscopy combination passive goin plants jeanne tanks undergone dental since billion contracts terrified murdoch broadcasters whose unpredictable	86	3.31	4338.40	97.0	0.4	100.0	6.8
3	30	7	jail alike oxide	weightlifting corpse oxygen several elephants rocket wine cages failing numbered nw rehab green paisley radiation pot overlooking mania officer races add read	71	13.38	2876.78	69.0	0.4	98.0	8.6
3	30	8	nerve dried wholesale	silk tomb statues invasions atop cleanup nausea temple fugitive raft cinematic donkey flags marriages spending budgets signing cheering steering without ignoring trough	78	35.12	3353.93	65.6	0.4	92.8	7.4
3	30	9	disqualification trauma scratched	pea lana tam eaton edged scars woven beads resembling shadows animals soda divine per ce decent metals stupid criminals panels horse hulk pavilion glimpse clyde minh	103	3.72	5078.32	96.2	0.8	99.6	7.2
3	30	10	dumont athletes painted	crew warship civilization bob mars prompted reorganized tackles seaman classical testify onto pretty college scenes who large biblical cities amid bullying mad ugly outline timed superhero richly dumont director	110	6.89	4358.35	92.8	0.6	99.4	9.8
3	30	11	franks oclc ioc	roc spartans jubilee pamphlets fauna editorial ornamental franks chiefly rig brew rooms specializing smoked cum rig breast corrupt authentic ono nominate wealthy whose gardener carried darius spores	118	2.37	5588.59	97.8	1.2	100.0	6.6
3	30	12	ho healing argus	milo tourists sing notre po tesla pay galaxies situ where badly scalp arena showcased amp soup moisture thicker lao whitehead rather herbs stew	80	6.55	3481.09	90.2	0.6	99.4	9.0
3	30	13	scriptures vinyl pulp	mhz tolkien doi tobias ebook dye breadth pasta gains fame abbreviated greenhouse mercantile unity lucian respects atomic famous enjoyment caesar anna epa amman horseback	96	4.58	4521.89	96.6	1.8	99.8	10.8
3	30	14	commenced intricate celtics	biodiversity fabulous initial norte ties against unions overhead weaker cinematic christie causing halloween fool impressed celtics how engines driving tub tubes rods episcopal outset wee crap	100	1.32	4600.55	99.6	1.6	100.0	10.8
3	30	15	vinci leukemia augusta	royal bravery eroded sic among chemotherapy fly into mighty childless interspersed bad atmospheric slick mini gal augusta steak combination pieces chemical	63	19.26	2524.82	68.8	0.8	96.4	8.8
3	30	16	investments myrtle storyline	cranes showers hot aids transportation myrtle yields identify wade diversity amphibious genes wraps add bishops scenes wildlife wine rained cardiovascular melted panorama leah giving atrium	96	1.74	3744.20	99.2	1.4	100.0	11.6
3	30	17	bail defence apostolic	lister fines smoke radiation abbey smells pray hockey overboard coats entourage electronically quieter dioceses manifold juicy dogs themed rides griffin golf plato gogh	75	4.13	3617.13	93.4	0.6	100.0	7.0
3	30	18	ebook boardwalk myrtle	russian unique thrown ludwig rum ribbons tables intercepted southern smoked scholar pods bicycle blood wonderful fights bubbling generations mini saber havilland ph vertebrae hydro	89	5.71	3262.24	87.4	0.8	99.8	8.4
3	30	19	volleyball molten ronnie	transformation casting cancer inspire guaranteed ronnie to republicans tits faintly appeared active similarly mis chef minds scotch bullshit rustling troops gear hm arabic things chili	87	1.85	4288.70	99.2	1.4	100.0	11.0
3	30	20	usc passengers redemption	sh quicker signifies moor observation paragraph nectar locker showtime cars crowded countries breaks count piers vanilla ceilings morning iced ocean smelling the deck or	81	10.65	3533.02	71.8	0.4	99.4	11.4
3	30	21	ax molten participation	boiled smoke or microwave pipes jeanne molten interesting cases intelligence governments beating cremated jedi nor serious provinces br lord pitched forgetting runway whose responded greater mysterious prosecution melting	112	4.41	4929.22	96.0	2.0	99.6	9.0
3	30	22	affairs pts insurance	dare bowler gonna householder realized him mastered gnu flaws hysterical prejudice why baltic verse triangle guns vip during barbarians galen use presbyterian exchanging infirmary merry monde mean	105	2.43	4577.71	98.0	1.8	99.8	8.0
3	30	23	pp defense whitley	coaches steep barrage militias rattle panzer corrupt doping generations jewelry relief describing bursts arrows spaced whose ipod flowers scattered generous ribbons whitley chair	86	3.17	3326.95	96.6	1.0	99.8	11.8
3	30	24	horse peoples investments	qur audio screen science phones chapels fire weaponry crates appropriations combinations lobby spaceship astronomy snap announced director frequency scented liberal student interests oder amid basha planes stil fivb	94	5.82	3583.10	90.2	0.8	99.6	8.6
3	40	0	boardwalk injury oclc	serene gp pope internment char incline sava relaxing wrestlemania mit freely pray boardwalk scarcely antiques parts derive cheaper reg softer videos artistic reno laying dispose decorated pilasters	75	2.36	3470.36	98.0	0.6	100.0	9.0
3	40	1	pottery luzon disk	drugs vendors older treats revive dramas aleppo equations horseback ourselves add arabia bear horses philippines seas ferns finger crops museums enjoy fernando patio manhattan instead pudding raise wharf iraq shields change soap potential macro fours carriages	141	3.68	5293.79	97.0	1.0	99.8	9.0
3	40	2	neural cocaine ik	mod meditation mania unrest francs please prison beaux daytime goes manhattan coca peg general optics eras amid counts coca electron switches echo utopia electronics	70	12.96	2729.87	75.6	0.2	98.4	8.2
3	40	3	wellness sterling airmen	auction pillow nhs blankets scrub meals airfield round seat ignorance formal resurgence ph film radiation dozens flights cliffs bloody smoke humming stabilized bombs gov mural chairs reflecting tables	76	10.99	4215.46	87.6	0.4	98.4	8.4
3	40	4	podium provinces myrtle	podium canopy parlor curtain pool maze myrtle cancer porn loyalists behold branches forgiven entry paranoid terminus cedar deserts royalist microscopy marche minerals rum que designations sent obtained dina augusta tens	88	4.66	4164.09	92.2	0.8	99.8	11.0
3	40	5	sculpture myths internment	argent internment stirling skaters excuse reactor mesh wine repeat phones advancing lunch cafes sculpture blah alongside muffled buddhism sleeps timer studies stories surviving preceded ideally wonder jobs ow congress conscription	90	7.16	3471.46	83.8	1.2	99.4	9.6
3	40	6	outsiders barrels tombstone	marx boss vhf genetically startling astonishing companion tombstone fossils astronauts forensic gen autobiographical six laude shots uneven stocked speaker salman whiskey seismic settlement	80	13.33	3073.31	66.8	1.0	98.8	8.2
3	40	7	mines whilst utilized	rebirth ether suppress unsuitable hospitals spa integrity crush mines salvage safety preserve build streets pow speakers elections historically impress drum thru recorder generating once	64	4.97	4243.02	95.6	0.2	98.8	3.4
3	40	8	civilizations asbestos whitley	stylized surveillance wilderness areas whitley peace till rain rivers counties ix nautical digging clinics antennae sand fauna mushrooms lent iron dub compromised billions casinos permission bradley gains panama partition unions weaken complete namely cover	126	2.79	4630.45	98.2	1.2	99.6	10.6
3	40	9	newspapers mollusk fivb	break weaknesses toward remarks evenings abrams aidan lowry pumpkin editors bowling westminster reilly tendency dans silicon cock eng thee namely lose colored substances taiwan alcoholic vols contents cock doubled factor examples bolivar owed	138	2.34	4943.30	98.8	1.6	99.8	10.0
3	40	10	injuries hiv asphalt	factory caleb abbey episcopal smelled dvds coats sleeves ribbon elephants add glowing budgets underneath entertainment terrific spare fun jug boutique mountains registry pretty negligence cyclists tell officers departments legitimate seminars religions discrete certificates bread weave emails	124	2.54	4175.71	97.4	2.6	99.8	17.0
3	40	11	nerve seekers somethin	descending caps smoke mice sounds nausea descending fiber snakes bree degrees descend fooled dig conversations kick astronomical lifeboat counts reflecting dose doom graduated nerve saul recovery where math	82	15.04	2952.84	78.0	2.0	97.8	13.4
3	40	12	purse continued olympia	pot conical cuts hormones almond pale geek lip count slices tell puget rat conservative juice entertain maybe bean inch havilland showed garlic baths fire detectors gods leaving prepare blessings rods starboard rq forth	137	4.95	4976.70	94.6	2.6	99.6	10.0
3	40	13	priesthood uci doping	seat medical tags pulmonary podium foot allergic hydrogen strengthen cycling synth serious secretariat circles tables amid prostitutes ride microphone riot promising smelled beauty dance hairs whose into foliage priests discipline	90	1.50	4155.58	99.8	2.2	100.0	13.2
3	40	14	asia psalm horses	converge billion prime cemeteries deposition aiding reception improvements hercules xiii cathedral julia billion powerful waters em martyrs kazan brisk money gwen canary drugs com speeds barbarians noticed kept stability que inspection sympathetic vineyards cities billion	111	2.69	4180.96	99.4	2.4	100.0	13.0
3	40	15	boardwalk rosy doping	mo medicare dina pot cheering cancer moods swear molecule awful suicide texts toxic critical publicity cancers electron roman tam spraying inserted add female beautiful uci	72	4.29	3349.52	97.0	1.0	99.8	10.8
3	40	16	baths kepler guadalupe	passports increased trolley nap panda pause epic medals grassroots sport buttons seats amid qui dressed salmon sesame throne throne policing stimulate mexican stereotypes noises ballads testament whig bishops gibbons ride chronicles	96	4.96	3585.65	96.0	1.6	99.8	11.6
3	40	17	graves citizenship cebu	stunts napoleonic relations cebu spawned cancer ebook genealogical haired graves athletes nicknamed kill pine hua fir crambidae scarborough mahal hairs hepburn magazine calendar hale jing barber arcs preservation bearer tornadoes irish flynn hilary commitments proposals sing kidding inward	154	2.63	5137.89	97.6	2.2	99.8	11.4
3	40	18	geologic publications asphalt	suits arranged convention translators dispose thy nor sami asphalt sank assassination spur lately survivors lunar bonnet fine somewhat foe chiefly sum collapsed mac during appears rogue judge lewis auto similarly distinguished earthquakes extreme	94	7.94	4823.01	81.0	0.8	99.8	7.4
3	40	19	bark tenor freestyle	clean spectrum tenor sensitivity smell pressures sexuality lingering bull eu airports tended purple royal bark versa stall amid stating sms tons geo worth guy freestyle pension outgoing	75	22.59	4306.25	88.6	0.0	99.0	3.6
3	40	20	scientology learners grasp	gaddafi congressional dispose freaking scientology prisons mater fascism comet nails decorated independence ventilation fragment substantive enough unable flaming ghz mode typical costa religions image	77	5.66	3355.85	89.4	0.4	99.8	4.6
3	40	21	cultures sediment ware	raaf ware mice hot chip flowers vhf tables fertility outdoors rains airports rainfall plants shake appropriate strong nr mood confederation increase cheating bipolar ancient about tomb bowling cow wherein beers nationalities think came	99	1.63	4523.49	99.0	6.8	100.0	20.6
3	40	22	genealogical archived hydra	fauna radiating drop grande pantheon add grave purge crates wines microwave hydra symbol salesman steak during prohibition hydra technology literary institute avengers manga cora swam sufficiently	77	6.09	2909.64	86.6	0.8	99.4	12.6
3	40	23	retired deployment lila	hundred dense detail troops cycle jackets math boring reverse sort republicans theaters spaghetti dance landed de twelve month lila served cn inter aligned strips full	82	4.45	3727.94	94.6	0.6	99.8	8.0
3	40	24	firefighters discovery sedan	rocking subterranean skip ribs firefighters flashlight during cult spins retro gundam fra access new frequency terrestrial platinum adventure darker christi hove start bare bald ensembles helicopter earthquake dinners betting aristocratic messy magna	91	17.06	4473.12	82.4	0.6	97.2	8.8
3	50	0	drilling gloria historia	late comune preservation knots omnibus apostle lost braking tournament lost rebounds skater handgun row finish aviation knob button sheds arsenic let reform gaulle ob expo tesla ibn lean corresponded axis iberian aristotle mist veterans aligned	84	13.76	5873.16	79.6	1.8	97.6	7.0
3	50	1	doping baths receptors	bullshit haute congresses committee desirable ferns hydro generators amendments mutant music leaving clit preliminary unharmed near pale concerns concerning ni leafs doping conjecture vera symbolic zealand reserved quebec add terrific disney swam screens excited plenty beaux couch scenes der beneath palaces nonstop fantastic anthony numbers	156	1.44	4984.95	99.8	3.6	100.0	12.6
3	50	2	surveillance consequently wellness	screening seminars adjunct sardinia polished chests seek intimidation wore stew congressional cover by abe outside birch alongside engages hospitals grave divisions coli examinations med radiation forbid	70	3.48	4686.62	94.4	0.4	99.6	3.4
3	50	3	planes deposition shelf	radioactive neural structure clay horses prophets renewed bottom joint impressed armor poles beneath altitude ceilings elijah apologize gov encyclopedia titanic amendment condo position behind cancer safer bill plane heroic breast uncomfortably until dina airports lau nor fein	101	6.60	5169.59	90.4	1.8	99.6	11.0
3	50	4	ladder baths concordia	mediterranean elephant chairs abundance tanned melted sheen genes sulfur pork iihf afternoon dramatic music concordia amid marcelo ring commons hydrogen chromosome memorials pretty distracting peppers kimberley tags burial mystery libre secured dressed hydrogen ladder condo thorough shake until surrendered laws	111	7.20	3099.05	81.6	1.8	99.8	15.0
