trigger_len	passage_len	trial	trigger	passage	iterations	triggered_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
2	50	3	burial legion	sin halo valor amazing chamber hm wow profession cam olympian scotia clarity color natural grant mirrors pius an kata auditor tone fame lore	105	488.18	3574.24	0.8	0.0	29.8	2.4
2	50	4	stylized crore	output amino crore cubic cubic sudden	33	79.65	2246.22	30.0	0.0	84.0	5.6
2	50	5	securities thrill	attorneys fields prove authentic signifies buff parting thrilling join behavioral conduct sic code optics chew	47	303.12	2613.22	1.6	0.0	36.2	2.2
2	50	6	clouds venom	argus crystals clouds boardwalk adrenaline cobb venom mine transportation exiting separated wizard waterfall fuels neural stronger veins grid crushing	73	313.85	3110.66	5.4	0.0	50.0	2.2
2	50	7	tombstone wwe	miners orlando soldiers apache scotia stone sand sunset absorbing progression gunners underground transition natural removal tombstone avoid sympathetic flour	63	55.07	2985.91	15.6	0.0	88.2	2.4
2	50	8	attorneys basically	dart exposure signifies elephants elephants ivory ounce cycle	32	543.60	2011.63	1.6	0.2	24.2	5.0
2	50	9	ebook slots	attorney patio gameplay backdrop monk vera discs gambling boardwalk defences relaxing defamation dungeons deer wwe containing berber boost	63	52.58	3415.48	38.2	0.2	86.8	2.2
2	50	10	maturity crore	gloves laurel bottled cad sand allegations augustus portray annum stockings kannada metallic etched manny earnings henri	74	44.57	2953.45	30.4	0.0	91.8	4.2
2	50	11	aden confessions	shirts cubic ivy substitution arias rna exposure adrenaline dietary	36	581.01	2010.14	2.0	0.2	29.8	9.4
2	50	12	ik toxin	toxin average arrest activity hopped adrenaline scouts occupational signs insight destruction buildings	38	137.65	2754.56	19.2	0.0	69.4	3.2
2	50	13	augustine nm	story opaque vines chance importantly total adrenaline augustine recognition magical professionals betting uss monopoly tissues	69	222.32	3657.05	5.2	0.0	57.8	2.6
2	50	14	carthage limestone	stat stat mitch outta savannah tatum savannah utilize tatum cardiac ska there whistle columns columbian limestone	63	191.74	3360.50	4.4	0.0	59.2	1.4
2	50	15	apostles toxin	instructors chemicals relax whisky chances horses cubic coffee cigar greek cardiac leaf phenomena	43	203.73	2239.92	5.6	0.0	55.4	3.0
2	50	16	libre adrenaline	k surround optic liquidation veins lining networking stat optic adrenaline receptors absorbing proof recommend funnel away transparency cones sheets	77	108.45	3615.48	28.0	0.4	79.6	4.4
2	50	17	casino goin	tesla goes closure turnover opera horseback adrenaline contraction optic kinase explosives levels landing express	44	55.82	2430.09	28.6	0.4	89.6	6.6
2	50	18	mascara wagner	mascara cmll wrestlers wagner wwe wagner storyline name	34	75.65	2389.43	29.4	0.0	83.8	1.8
2	50	19	touring patton	creditors go outta metallic joe drummer contraction diamonds exited toured patton patton vocalist thru nato council is forged happening	70	55.63	2814.31	47.8	0.0	90.4	3.2
2	50	20	scarlett	ski guess outta bb aqua aqua tatum elle independently alarm create alphabet scarlett	44	413.36	2513.16	3.2	0.0	29.0	2.2
2	50	21	aren	amino lyrical oxygen	26	1394.24	2380.76	0.0	0.0	11.6	5.8
2	50	22	attorney clue	verify arrest hazy retention elephants adrenaline manpower composure psychedelic signatures acid spawning blindly annoying	44	363.32	2491.49	1.4	0.2	35.6	8.2
2	50	23	barrels millimetres	defamation discovery etched uci induction millimetres claremont odyssey dust sheer selling themed sediments grit elbow investing deposited cochin tata filmmaking morale	80	91.91	2956.79	24.8	0.4	75.6	3.8
2	50	24	quo slots	casino engraved disc ck pizza cbn impression nes casino adults casino exodus fargo exodus anatomical newt punches	85	335.39	3426.45	3.4	0.0	43.4	2.4
3	20	0	maneuver stat assassin	linear actions woven shea smoked woven stat sands due gather studios assassin molecular utilize neural levi	62	26.41	4726.79	62.8	0.2	93.2	2.8
3	20	1	bikes sedan injury	liege shillings engravings psalms income christians elephants consolation hearth courtroom dial dubai due horse republic oro ra weren	72	15.25	4156.54	81.8	0.0	96.4	3.2
3	20	2	perspective insurance anytime	trillion sunrise liter lauderdale however boat cochran highest dealer injuries bmw plurality mana allah visitor axle humans tattoos	94	39.30	3994.03	78.0	0.4	95.0	5.8
3	20	3	folded bye olympian	sin hugs quarterfinal elimination buddy vinyl brakes beaux letters outs sharon sand gentleman presidential beaux republic rugged italian	71	43.81	4333.37	54.4	0.6	93.8	9.2
3	20	4	gaming tribes skopje	character nam arts bc introduction reflections tombstone grains celtic graves gaming tribe floated sand counties tribes	85	9.93	4266.57	71.6	0.2	99.4	5.0
3	20	5	attorneys doping	realize doping highness clicks partnering cbs bonding weight witness disclosure quiet	45	108.64	3934.77	11.0	0.0	73.8	0.4
3	20	6	inch gut seamen	attorney steel lit employers electrified iron concrete owe gut steel concrete seaman workplace coffee surfaced	65	34.10	4200.83	41.4	0.2	94.4	1.8
3	20	7	crashes damaged insurance	recreational authorization cultures gaming surveys religions divorced rpg gov kentucky wreck cameras duchy reservation surveys avenues	74	10.41	4055.83	86.4	0.0	98.8	1.4
3	20	8	deposition augustine shield	referencing cultures augustine kilometers ethiopian est inland barrels brewer etched tap dive drinks demise promotion	58	44.04	4149.55	36.4	0.0	89.0	3.2
3	20	9	asteroid ligand cher	mine conductor aroma cher ligand bells fireworks articles cher hundreds colorful activate	44	227.08	5456.14	4.4	0.0	54.0	0.2
3	20	10	sands aqua colts	circulation leagues ladies arena intimidated aqua unanimous woven thor omega resistance nos wings vet	49	28.09	3924.81	52.0	0.2	93.8	1.8
3	20	11	penetrating thereof athlete	whereupon detective suit authentication earnest athlete deposition gentlemen suit rica nbl prevalent mollusk studios amongst commencement	64	40.57	4443.29	44.8	0.2	92.6	3.6
3	20	12	slip crore	bengal col grab optics edged rake dig movies grading drain indus deserved fall whichever commodore	45	66.44	3464.32	20.4	0.0	82.0	1.2
3	20	13	peer fictional virgil	koppen virgil interception investigation airplane horse ax asphalt pots copper handwriting moths	47	148.43	3773.08	3.0	0.2	54.8	3.0
3	20	14	adventures maps oils	dealt cities religions allan carmichael healing linen torn paperback linen information woven linen israel needing wrought isles armor	86	59.36	2874.82	20.0	0.6	89.6	10.4
3	20	15	knowledge ivory iucn	academie cai engravings acre ivory import academies mimic antiquity colonization egypt	52	34.60	4177.62	42.2	0.0	91.2	1.0
3	20	16	liner hindwings tracks	merritt warrant religions voivodeship sensing crore earnings sunk electronically reasonably magistrate ja periods duet scratched soviet technical consisted period	92	387.90	5042.52	6.4	0.0	44.2	1.2
3	20	17	corporation sand vida	ewing silent dino sand optic active vida jets lakeside sky bio dune skeletons paint	48	147.60	4412.57	7.0	0.0	68.4	1.6
3	20	18	rhodes aqua obsidian	voluntarily commencement metacritic chartered sprung retirement extinction chartered equestrian sheridan ancient burial burial dinosaurs quo extensive athenian blackened chronology	72	60.04	4063.23	37.0	0.2	87.6	3.6
3	20	19	competed whereby augustus	op wars augustus economy equestrian romanized oil warfare nationale taxes clicking springsteen ending oil studies lined thy suit	89	32.96	5160.49	57.6	0.4	93.0	3.8
3	20	20	therapy baths adriatic	relationships provinces drury terry corpus imported therapeutic relationships asher bibliography lucan contracts juicy moss counsel employers raft	72	26.96	4993.36	55.8	0.2	93.4	2.6
3	20	21	sued lenses median	lac codex useful veins sal wastewater healthcare vein funeral trunk graves conductors navigation psychiatric paulo lex sting pyramid	83	17.78	4088.14	65.8	0.0	97.0	3.6
3	20	22	province cfl yacht	occurred waters albania arranged woven reefs albanian nato furnished mounts rug shadows adultery serpent counties psalm forth adultery sinai complicated	105	27.31	4081.95	57.4	0.8	97.6	8.0
3	20	23	quo markings fielded	bien reunion nm scarlett owes relaxation coloured acquitted dating excursion horizon paved guiana uniform boat	65	123.28	3298.94	14.8	0.4	75.8	3.2
3	20	24	debuted airport skies	colors coa originated colored airport bark direction hail vietnam rail	38	203.93	5234.87	3.6	0.0	55.6	0.0
3	30	0	imagination offerings crore	hers connectivity ledger unless shares automation gallant crore leaves chances temper optic bytes losers aroma styx hence intricate linear alternative itself zee	76	15.21	4687.43	64.4	0.0	99.0	2.6
3	30	1	hardcore infrared tombstone	telegram sinking friendships smoked bodyguards infrared infrared investigator movies inflammation waived horses hometown adrenaline hay motorcycle involving protective	73	43.59	3266.24	29.2	0.8	92.6	9.2
3	30	2	stood sponsor mosquito	mosquito tre mick casinos hoc gambling raft sand marijuana scenery wind waves cycles	46	135.22	3145.36	16.6	0.0	74.6	3.6
3	30	3	signifies mat barangay	gotten livelihood waves mankind mindanao manila mindanao evacuation screen monarch typhoon entertain evacuation poem landfall livelihood gesellschaft dish llc landfall	96	35.45	6098.89	34.2	0.0	93.0	0.0
3	30	4	intercontinental tombstone outlaws	ar agreement doin doin nellie gunshot nwa bout pictorial autobiography nwa herds oriental el ji intercontinental contracted explosive continental outlaws controlled enchanted	100	43.05	4529.19	47.4	0.2	92.6	3.4
3	30	5	defence thriller rbi	train oct repetitive sand scientology crore smooth vinci spices bonding trimmed	37	79.91	2702.97	26.2	0.2	81.2	4.0
3	30	6	media sand boardwalk	nazis jug inlet highness bertie imported myrtle substances ol ashe seafood inspectors smoked tab mu	54	31.36	4369.34	51.6	0.0	93.6	2.8
3	30	7	oils beaux healing	soap greet radiated wave feminine rumor woven wilderness sand jung sensual timeless pathway mentor clockwise sci inner tip consonant ancient lear manson	117	8.59	4405.25	89.2	0.6	99.4	6.6
3	30	8	abilities alright undead	massage undead resides wires rumored oils forged privy darius artwork jimi keystone celtic magic trials veins amore refined longevity mma smoking lex swayed gustave	95	44.69	4523.70	73.2	0.0	93.4	3.8
3	30	9	mgm stockings indiana	fired add hart jim sands nerves handled inland clay stockings jim casket attraction veins molded water harta few rings etc go	96	44.72	3965.40	34.0	0.2	90.2	6.2
3	30	10	libre henderson fcc	lasers debris tents trial silence insulation clarinet aviation recovery barrels investigation seat nato jets lasers scene operators reflect depth	77	33.82	3563.77	32.0	0.4	93.4	5.0
3	30	11	debuted accreditation pastoral	environmentally regal impressions conduct stat privy uci etched etched hellenic blaze oak predecessors quit execution smooth selections mercury assurance tradition lining chemical bear vita	79	66.24	3675.07	33.6	0.0	84.6	4.0
3	30	12	african ratified muse	consisted areas supported oversee boardwalk grain sand equestrian equestrian ghanaian vertex colored boardwalk heat boardwalk reservation apparent surface necessitated	79	84.03	4501.99	29.4	0.0	79.6	1.2
3	30	13	equestrian oils quezon	provincial aquarium oceans scotia introductions introduction archived bowman advancement sand grains friendship entertainment pts molecular oceans your aristotle arab yarn linear endorsement its	96	4.70	4103.14	91.4	0.4	100.0	6.6
3	30	14	print casinos cavity	fire gems reel dollar announcer aba aba opera carpet cemetery internment pearl deposits curtain relax company certificates constructive enemies charitable	77	11.09	4688.81	75.6	0.0	99.0	2.6
3	30	15	smoked vineyard uci	diocese sour doping smoked controls blended wine healing hospitality uci province prohibition content doping wellness experience awhile integrated zip conversation leaves pill bombay	87	36.73	5297.49	42.6	0.4	92.6	2.8
3	30	16	sensor mine miner	firing conditioned tel operators bells mine plenty openings stainless mines smoked cozy gun luck kidd consists treat mines	55	24.39	2740.02	59.8	0.4	95.8	5.2
3	30	17	gust engraved establishment	bon ashe gust prove mustered charms gust fortification rails findings mouth	45	108.26	2872.96	18.0	0.0	75.4	3.0
3	30	18	patton touring reformation	tolkien patton enlisted darker musically rumors metals informing psychology corrupt hendrix grain saw inspection sanctions vans inspection care dirt	77	8.61	3524.20	84.6	0.2	99.0	4.8
3	30	19	companies insurance riaa	comedians cary checkpoint professions insurance counties protects employers wind expense travelled dumont rapper attorney offshore transportation easier wonders calculation czechoslovak duct with	81	11.25	4146.84	77.6	0.2	98.8	2.0
3	30	20	cleansing recycled undertaking	metro cozy assurance furnishings mattress enjoyable landscaping outdoors disposed galaxy conducting biker concerning wiring topic internal gustav graves buddy tang barak spores	96	27.85	4641.32	67.0	0.2	93.4	3.4
3	30	21	rv patton disbanded	generations symbolism patton regiment ranks armory skeletons honorable fabrication armour achilles hellenic rust spartan darkest metal rex ops smelled outdated descriptions stores systems	110	67.93	3959.97	29.8	0.0	85.2	2.4
3	30	22	marine fivb uci	archaeologist ashore universe academy nl overview unlocked sargent armistice gunshot commissioned anatomy adults exclusive sargent versus grey soldiers bedside uci vie regardless common	105	12.25	4940.70	69.8	0.2	98.8	2.2
3	30	23	autobiographical riaa transcript	jumped cowboy surfing sweetheart whip lifeboat replay bust	35	352.95	2343.91	0.8	0.0	26.2	4.6
3	30	24	libre elimination offence	pro furthermore accommodations grey brendan sawmill grain horses grave apparent genevieve koppen universite nervous adrenaline workplace whig stocked aryan shaved axes	73	21.21	4179.02	75.0	0.4	97.0	4.0
3	40	0	nerves stat adrenaline	including stat gust smoking stat depending click arterial	39	123.45	2769.94	10.0	0.0	71.0	1.6
3	40	1	adventure prosecutor thoroughbred	attorneys impressions whitley soo absorbing adrenaline learning investigation pictures passionate filmmaking loss paired bryce deposition stain mixer	65	171.76	3033.98	12.6	0.4	66.6	4.6
3	40	2	clouds casinos activation	sheriff deposits mosquito sexually casinos alexander sponsoring encryption system pictures hundreds fantastic spotting bark competitive probation	50	30.41	3679.29	38.8	0.0	94.4	2.0
3	40	3	boardwalk sand	coli boardwalk surrounding boardwalk median pyramid sand bands brick fatal circulating	40	80.96	1866.26	21.0	0.0	81.6	4.8
3	40	4	stylized burial riaa	baptism additional shay asa border outta healthcare diamonds evenly parting confirmed ain honneur prologue lodges silent riaa grave respecting	64	79.51	3664.18	14.8	0.0	77.6	2.6
3	40	5	rv inspirational punches	tourist relaxing coin border triggers accents skies sand loop ops antique employee closure closed proof oblivion cia grill errors grenade	82	77.60	3234.73	32.4	0.0	83.8	5.0
3	40	6	nerve individuals burials	elections depression innate omar khz graves investigator information argus charges ao enlisted hay admission motion doncaster filled regimental hundreds rome burial with humor	116	33.26	4505.29	54.4	1.2	94.4	5.6
3	40	7	trafficking riaa alexa	argus neutrality gunshot laughter auxiliary eastman conducting add contraction infinity storage drainage outward areas airmen clearer combat bubbles ee genre corrosion noir coats	75	93.84	3594.25	9.4	0.2	77.8	7.2
3	40	8	bc quarterfinals chamberlain	net pleaded indoor electrode injury chamberlain coaches pillar interception athletes arena eli defense pyramid conference topic opaque corey spawning aqua	59	30.04	3840.07	33.2	0.0	94.8	3.4
3	40	9	ink instructors purcell	fire evenly smoked instrumental booster optic ebook ample adrenaline proven optic hose structure ether banned coordination assessment rugged indicated restraint groove giving	80	59.94	3246.54	39.4	0.2	85.0	3.8
3	40	10	oils rogers featured	arrest conducting integrity integrity rogers investigation investigation oils woven inter educator herb knowing healing wand ama medicine digest clicked petroleum	78	30.61	3810.11	28.0	0.0	96.4	1.8
3	40	11	donation spins symbols	golf round spins diamonds symbols symbols reel entrance gems blinds	38	44.33	2104.79	38.0	0.0	90.4	5.2
3	40	12	shale animation	crore snake aqua crore animation dotted bets focal	36	149.66	1962.93	14.4	0.0	66.6	6.6
3	40	13	francs	prevailed millimetres crore curse fiddle faded reel coaster starters shale dollar rao ladies hilt	56	431.94	2392.81	2.0	0.0	32.4	3.8
3	40	14	representation riaa allan	ended gold historia claremont faso containing backstage incarcerated royalties gabrielle eagles allan allegations historia songwriting shipment advancement straightened woman	72	32.18	3489.37	50.8	0.0	92.2	2.4
3	40	15	storyline ring colleen	offshore sand tombstone irregularities cary nwa legs outlaws oro dollars clicks tombstone stat medalist scanner believed blows in	86	222.91	3698.79	8.0	0.0	43.8	3.2
3	40	16	intro lyrics	wwii beating veins orbit gotta	28	419.15	3004.25	0.0	0.0	15.6	0.8
3	40	17	bc kansas selections	rayon bc interpret defense aqua chamberlain olympic olympic smoking coach ira approx after intercollegiate cocktail bottle fcc seated marked	72	37.21	3941.48	38.8	0.2	93.2	5.0
3	40	18	processes absorption riaa	instances sensory oscar premiere listener substance cocaine recommend corn advise riaa volta sat advancement oblivion compose	57	83.84	3393.54	18.4	0.0	76.4	1.0
3	40	19	missouri olympian lds	presentation quotes lds olympian diamond vowel newell excellence ribbon paced bulldogs tasted leaving	43	124.34	3382.64	7.4	0.0	72.4	0.6
3	40	20	attorneys bollywood	hu gangster filmmaking assured wheeler airmen doubt quicker body sai sai einstein including mathews einstein	51	267.08	3205.68	4.4	0.0	40.4	2.2
3	40	21	robes asphalt healing	fathers cubic additional sand concentration salman mine assist progression nba parapet mafia wave empowerment veins suppress augustine lost portray offer	66	106.87	3931.73	19.2	0.2	78.0	2.2
3	40	22	ep slavery bassist	bombings younger admission minerva scrolls burial patton avenge albums parting ash stated ax astoria tickets downfall deter collaborator throughout slavery sustained knowing	90	6.58	3965.48	86.6	0.2	99.8	3.6
3	40	23	corrosion flip sponsorship	ski ref reel format forgotten flip seconds mca dollar automation hydra submarine struck seaman mold senate sanctions condo	60	39.15	3756.89	48.6	0.0	90.2	2.8
3	40	24	dollar boardwalk myrtle	steps finish posts progression seekers boardwalk rails myrtle experience aren accessibility antiquities scenes medallist dismounted documenting nerve chamber calmed consist historic tin	70	15.30	4379.15	70.0	0.0	98.0	3.2
3	50	0	closure vocalist burial	guitarist rumored lyrical stress parting terminals venom dunes darkest elle sand doping cabinet patton responsible yell minas wit gerais gable	78	103.81	3247.51	17.4	0.0	80.0	2.2
3	50	1	deposition redemption peptide	horse surface transaction signatures trail progression promotions hurdle outlet listing listing empowerment evacuation designated inactivated relax braun tokugawa gems bonding holster baskets hypnotic presence	90	29.03	3851.74	53.4	0.2	94.4	3.6
3	50	2	doping governorate olympian	airline checkpoint nerve triangle triangle elimination confiscated oral athletes amino olympic alpha ionic solid augustine located algebra damaged surface atp authorization turnbull antibody economic nazis labeling mobilized	93	19.49	3705.42	38.0	0.2	97.6	4.4
3	50	3	company patio mural	hd sand enclosed pennant graves demetrius clarity emergence beads cad expense phased hydra triangle conserved sac bike pride	65	113.13	3531.48	16.0	0.0	73.4	2.4
3	50	4	neural highlighted cells	file thousands interactive input highlighted ioc neural receptors averaged optical discovery hearst threats diamonds afi silence mice turing	66	132.69	2806.15	13.6	0.0	70.6	1.6
3	50	5	libre precise casino	prosecutors withdrawal probation antibiotics arrest dedication relax workout invested stabilized kinase grenade race armed vaulted deaths	60	26.97	3124.49	43.6	0.4	94.0	6.6
3	50	6	apostles oxide	oath snakes influx operatic arcs waves adrenaline doping exposure alcoholism funnel riding samples	40	76.66	1787.09	19.6	0.8	82.6	12.2
3	50	7	olympics toxin online	boat areas optic colors abyss phones reservations phone gambling casino nokia phone proven triangle sediment amino rosen their insulin layout administratively loading	90	135.21	3387.79	9.6	0.0	72.2	4.4
3	50	8	indicted ebony wwe	mum charges arabian afterlife planes ligament exposure nothin shark elevation clicks dynamic ski outer seismic armour weaving prey dental hereditary	56	97.20	3373.01	8.2	0.2	75.0	2.4
3	50	9	takeover affiliate lyrical	investigation rhyme transaction abyss drop drop clarity asphalt ounce confirm purchase bonuses skyscraper portray dedication whiskey tips inexpensive trafficking	61	130.04	3685.27	12.2	0.2	73.6	3.0
3	50	10	lawyers kinase pharmaceuticals	viral because kinase levels adrenaline lining mouse viruses majesty blonde growth boo moisture loading posture	48	33.37	2286.26	46.8	0.4	94.6	5.8
3	50	11	cell rocky activation	radicals intro rocky metals conduct toxin stat limp encoded manhattan onset alteration	51	131.63	3370.65	15.6	0.0	73.2	1.8
3	50	12	lewis venom nm	podcast area ref fort sand sand bluff royals clarity clearly mist liquids deaths barrels venom senses stomach lies	61	99.36	2607.41	12.4	0.0	74.6	1.8
3	50	13	patton parted drummer	false zeppelin headline lawson headline gunshot healthcare coroner exodus volta parted myles darkest profit pseudonym board paranoid listening layne fall	75	25.28	3160.35	50.4	0.0	97.0	3.2
3	50	14	molecule activation boardwalk	api stimulated powerful surfing boardwalk boardwalk everything parapet chemicals promotes nm oxygen lace ortega cartridge cues structure banner	63	25.42	2741.65	58.8	0.2	95.2	3.0
3	50	15	hm exposure waves	protesters regulated ax horse chances apostles exposure publishers exposure falls orchestra aperture cycle alternating button	52	131.27	3197.83	20.2	0.0	74.4	1.4
3	50	16	refreshing academie olympian	premiered prophecy athletes ceremonies olympian induction lux reflective median conditioning entertainer commencing hellenic transitioned humanity norma norwood buried devon classification mineral runes alba	106	109.38	4547.27	13.0	0.0	78.4	2.6
3	50	17	oils themed gulf	theatres gulf signifies petroleum diamonds colour thrill reverse barrels havilland wand darryl oils chemicals	55	31.30	2428.30	36.2	0.0	95.4	2.4
3	50	18	ms boardwalk casino	arrest relax migration chamber introduction boardwalk clockwise continued freedom decent elimination contraction gambling leopold dorothy koppen compliment movies irs happier cages	99	20.84	3419.72	60.0	0.2	95.2	3.6
3	50	19	water spins operators	bingo tick reel gust clicking instantly spins colors layers fire finger	45	63.28	2789.53	32.4	0.0	85.6	4.8
3	50	20	adobe crore adrenaline	insight exiting pipe ether graphs quantum keystone visual cinematic partnerships connectivity clearly quantum hurdle fade opera code action scare tertiary	79	34.65	2956.68	29.8	0.0	93.2	2.0
3	50	21	libre adultery ocean	storylines spine asphalt exposure wrestlers waived lds adults virgil robes stockton upward wwe anatomy closure america mollusk citizen oasis determination portrays numbering apologized	119	161.75	3824.12	8.0	0.0	69.0	2.2
3	50	22	adventure grit activated	outgoing activation reward forte reward venom forte gems thousands grain oath slump grit backbone rivers	56	91.61	3292.26	34.4	0.0	78.2	1.2
3	50	23	grammatical burial ebony	colonel secondary grooves atlas heal artisans jesse scrolls vents burial stat closure emotion markings hellenic validity exodus absorbing etat universe unemployment dating tolkien filmmakers conscription	90	146.04	4256.40	6.0	0.2	64.0	4.8
3	50	24	dreams gem doping	scenes locker gems bonuses loyalty telenovela deposit gambling optic olympia royalty gamble connect confidential atmosphere vertex advise safety vote amino contamination owned tub rows transparency	116	56.93	3086.73	32.6	0.2	88.6	5.0
4	20	0	presidents hindwings decks equestrian	dive chord thereof professions veins decks optics violins pipes piano bass handled breakdown deck bridge oslo leg owner mater	77	11.02	4270.92	59.4	0.2	100.0	2.4
4	20	1	ban meaning excellence cubic	cubic ton ivory ivory lac obsidian transparency excellence expertise healing white concussion endurance noun	57	66.40	3335.66	32.2	0.2	84.6	4.2
4	20	2	thereof attorneys encompasses behold	lim tracks civilization encounter periodicals rebounds turf terrestrial creatures thereof cale turf lawyers reproduced scars neill incorporate gathered depth	99	28.69	3863.11	62.2	0.2	94.6	2.6
4	20	3	cornice click wits crore	qu wits wits feet saves feet prevailing colonial resolved amidst stampede fielding	47	19.26	2938.06	35.4	0.2	98.8	3.6
4	20	4	fuck liberia composition	campaign circulation jenny realism composition colors breast kilograms	36	96.53	2559.95	3.6	0.0	69.0	1.6
4	20	5	wheeler activation coaster boardwalk	trolley flu ventured interceptor swords rails fireworks renewal asha narrower	40	27.57	3460.88	35.4	0.0	95.0	1.8
4	20	6	wherein lastly quezon	differential salle lastly radiating jersey penetrate commence poe squirrel highness anatomy settle vents bei commencement em lodged revealed similarities ain	92	5.63	4469.37	90.2	0.0	99.6	2.0
4	20	7	aroma healing nbl bark	dance bark relax healing israel positive patriot wreath coat greet boxing knowledge accents thumb	60	9.54	3217.92	72.6	0.0	99.0	3.0
4	20	8	golf eligible rendered limousine	previously nissan please dutton engravings application govt facebook archived obituary vehicle apply dollars passports approximately obtained avenues majesty eggs beaux	98	13.63	4014.98	80.0	0.8	98.0	3.4
4	20	9	natural sand hers muse	marine exact sand facts indoors everyday minas beads walnut sand cora limestone	50	50.06	3618.77	30.6	0.0	89.6	1.2
4	20	10	popularity wellness traffic coastline	salmon retention riches wellness mounts credibility comprehension audience textual wellness genre coastline commencing whorls motor shall	81	9.81	3640.22	77.8	0.0	98.8	3.8
4	20	11	aqua macedonia	moth spoken aqua removed alexandria greater soap rivers suspension vents die add	40	76.09	3673.18	25.8	0.0	81.2	1.4
4	20	12	tours fulfillment midst counsel	decks forth healed woven calming endurance premiere equestrian academies aristotle healing forth maturity composed hospitality stores retirement sensory	70	41.81	4948.22	46.0	0.0	90.8	2.2
4	20	13	collaborate mines rebranded educate	solving coding woven hear mines learn healthcare heal heal die chat te quarters	48	10.86	3421.67	82.0	0.0	98.8	1.6
4	20	14	governorate habsburg evacuation nero	trials levant nero aqua expeditionary investigation evacuation obsidian genealogical ascension endurance vida blooded valor columbian endurance legislation blood	85	18.68	3514.57	24.0	0.4	99.0	7.2
4	20	15	carthage millimetres fins casablanca	down federation millimetres ocean grain vertex waterfront moroccan geometridae	47	17.18	3662.09	48.2	0.0	98.6	1.0
4	20	16	insurance your court factors	cycle anybody forgot pipes deeper amount cavalier medication wet collision auto nor conde dario civilizations sins partial plaintiffs	102	2.23	4565.55	99.8	5.6	99.8	15.0
4	20	17	filter reel symbols savannah	apartheid valor valor casino adrenaline nash savannah option obsidian savannah guild symphonic obsidian dollar firing	62	157.34	4936.84	5.2	0.0	58.0	0.4
4	20	18	then jets scrolls	zoom jets closure harlem tick proven dial dissolve dial pleas	38	79.99	3315.43	27.6	0.0	81.6	2.0
4	20	19	wherein punta continuum	pleaded without maritime defence punta cai continuum jocelyn spelled bowled	47	66.55	4472.60	21.4	0.0	82.2	1.6
4	20	20	treatise levels injury haryana	ebook how definitions contracting rajasthan commenced honourable vis elevated patronage restrain prevailing convey vis restraint unable expressions pius	82	4.56	4184.45	93.4	0.6	100.0	4.4
4	20	21	pembroke boardwalk	cu aground beach sand pembroke sands cream language sneakers ada	39	32.39	3801.76	46.6	0.0	92.6	2.0
4	20	22	sporting ghana studios sheath	podium hurst beit studio sofie equestrian equestrian bradley beit elle personal testified pointe onwards beit academie through gardner styles	83	11.15	4604.70	78.4	0.2	99.0	2.4
4	20	23	mysteries astoria clarity	ibm martinique sworn consul abbreviation mysteries ashe scotch funny electricity launching	42	98.06	3691.89	8.6	0.0	76.4	1.0
4	20	24	amongst upon lastly llc	entertainer lore summons rift utilized systems forth lex abilities motorcycle coil prior demeanor additionally forth firearm prior commenced sale ocean	118	5.28	5102.96	90.2	0.0	100.0	4.2
4	30	0	infrared kemp	jim favorite smoke diamonds unbelievable socks discovery venom tombstone railroads natural	43	416.91	2265.88	2.6	0.2	40.8	8.4
4	30	1	coroner arena exodus tobacco	storyline checkpoint withdrawal replace bonuses deposits ammunition casino multiplayer xbox casinos bullets thru healthcare gamble mario voodoo slot shooter amnesia	73	25.43	3442.38	29.4	0.2	97.0	4.8
4	30	2	gaming trail lodge	gaa las gambling trail trail clicks trail instincts corona rounds crescent lake swords sacrament shielding battle walked immunity beers take	78	45.82	4475.16	35.8	0.2	91.2	3.6
4	30	3	antiquities walkover rca thoroughbred	ict introduced vase acc reason tie horse overview horace colt woven aired clay goat chevy palestinians cary money lands horse stir	73	24.27	4628.30	38.0	0.0	96.6	1.2
4	30	4	drill discovery oils learners	andreas followed barrels instincts nl potter ashe encourage inspired tips detectors workplace lego greta whorls weighted positive genealogy	65	18.87	4312.96	58.0	0.0	97.4	2.2
4	30	5	congratulations shooters doyle	ca letter cabin optic smoked lining gaa horses spark nerves benz purchases chill anatomical hung concluded week conditioned evergreen	58	52.61	4408.74	60.0	0.0	91.4	3.6
4	30	6	theatrical crore inaugurated distributor	linear idle earnings distributor woven occurrence overtime guard remade footprint rr grooves prevailing sphinx spared filming distributors forgot slash	83	4.73	3834.54	92.2	0.2	100.0	3.8
4	30	7	oils thru blessing healing	gazette thru halo etched whistle etched uncommon clarity healing darius ashe ghana casino veins felt gambling newsletter confederate bearing	65	10.99	4384.17	80.2	0.0	98.4	2.8
4	30	8	carthage horses rug	pas sand etched vent markings horses wheel elephants sportsman trail provincial countries amendment marne lyrical casinos rug shamrock motel rang carthage	69	6.92	4912.92	84.8	0.8	99.6	6.2
4	30	9	coaching oils engraved elemental	tours christie diploma rpg emilia danielle resign minas bella appointed knowing stylistic deadly dramatic conception masonic fae eternal abdominal sterling outward mu	87	4.54	4307.94	91.6	0.0	99.8	4.0
4	30	10	theatres salman crore	tyres prevailing sand certificate elephants secondly metallic havilland posse nerves salman creates cylinders re bollywood vet condo	51	13.06	3194.07	62.2	0.2	98.8	2.2
