length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
60	bass	2	seat fortified radicals interview promote bass deserved export into weight marshall demonstrated mast thick china chair factor allow because episcopal phase frequency loops hr electronics characterization somewhere readers changed dark riot sf olympics sonic spans ears somber somber presidents mod hybrid congressional criminal ballots corruption dealers tail titular	109	22.45	4850.44	88.8	2.0	96.8	8.2
60	bass	3	qui obedience folklore legitimate trade reduced vested security ops bass orthodoxy lessons layered systematic because populations guise mentions tons mei came dumb hitting rich combo swedish fluid technical hints nearer suspension beautiful suzuki peninsula summit showing cotton fisher sonar wore great fair whole muzzle crimean vessels boats ivory wraps	126	56.63	5575.60	76.8	2.8	94.0	9.4
60	bass	4	basins rear closed spa smoke amounted allies lacked prison walls torre prisons reach stir ambient agrarian temples grew gasp donnie sue gum riff wallace engages theorist smelling coldly divide affectionately ta simply bass to fit dinners ton expensive whitaker grow dish cake	88	30.16	4560.63	81.4	0.8	96.6	8.0
60	handwriting	0	iucn radiation bio cornice laid dozen letters becoming listings compete volcanic pmid democracy cbc amendment poets sundays prose select redundant	48	212.91	2522.70	7.8	0.2	58.4	5.4
60	handwriting	1	theirs bride handwriting twenty ozone trace concert parties shall perform outdoors exchequer signatures of minorities holder mama cs schools already endless richer neatly mouthed warmth interpreted caring jax which randomly behavioral ink calcium romans sits heat mornings always gotten pens were entrance great banquet establishments ladies hydrogen relaxed arms worth pepper hellenistic spread garlic	163	33.52	4707.69	83.2	4.6	94.8	15.6
60	handwriting	2	clockwise letter relief advisory fronts dates handwriting spurred italics runway loop alike pilot monitor ash honor dyed directing pearson lastly aztec strict roses overlooking sept battlefield upper seine es raceway explain whose pagoda wear because kidney writings lacked communion friedrich evan roll moor abbey	118	23.82	3596.58	80.0	3.8	95.2	17.4
60	handwriting	3	moth helicopters preserves dark combined chocolate addressed papyrus confirm breeds wanting alphabet enjoy gardens juicy inscriptions allergic justice shift butterflies inland oxygen moth tulane parchment graph aircraft albums william stamp hussein assassinated surname allowed cite ribbon truncated spaced bursts foreign writers shirts sulfur explicit ample bear canal half	116	104.58	4297.30	57.0	3.0	85.4	14.0
60	handwriting	4	prove peppers handwriting scotia belonged joining johanna von paz burlington academie germanic spelling synonym mouthed preventing teeth plants driven unaffected monasteries big alphabet fathers tended milky bio encryption syndrome ours generations cozy helix dealers pdf cdp show increased openings forests crop climates faint tha higher good rot liv	122	62.40	4074.77	71.0	2.4	93.8	14.4
60	campaigning	0	hourly reserve trolley longer polling until bushes ordering bharatiya brains camp reception register nominally below range stabilize vehicles encouraging political alignment tend suffrage simplicity disposed dates appendix drums nasal medieval sequences paint bladed portugal lacking contrary inhaled cricket scarcely speak rahman	95	239.30	4956.82	40.8	0.6	75.2	5.4
60	campaigning	1	stir accidentally slate mps syria prior bombing medium discourage screening violence disease smaller electoral bye chapels leaving ann emphasize misleading greek strict plants bail meaning wealth implied gaul portico encouraging warehouses signatures afford hedge barons barons constituency	86	130.61	4330.55	63.4	2.2	88.4	11.8
60	campaigning	2	rodrigo centuries im viceroy seem redundant probably removed audiences intervening too representations socio interiors huts scenes subtle sava experimentation ride elsewhere plunged filming battle paranoid repetition half pot grew thousands booster because promised campaigning nowhere sock foot chunks wheelchair corrugated allowing inspection generals rays philipp incredibly	108	32.23	4811.27	78.4	1.6	93.8	11.4
60	campaigning	3	je legislative pace every jury redundant unpleasant hairy leaves settings says framing hedge arresting balancing executing assert bedside wit claus religions darker equals minimal backstage haste olivier campaign domesday seemed genetics quadrant funding militia staying engaged soft sauce caution tobacco plants sloppy	94	200.81	4393.68	62.6	2.4	84.2	13.2
60	campaigning	4	revolutionary armor and mandatory warfare amid parrot enough bishops fell devout rig armament rowing frankenstein lens then slick armies civil ancient bribery oils than relational bike riding fooled atrium wears too redhead soup activist humphrey lyon amounts reception candidates pal zip banner spaces pictured upper en represent softened herbs scenes insufficient mps pin special crafts	149	56.36	4656.59	80.6	4.2	95.2	17.0
60	nottinghamshire	0	geo ultra nottinghamshire alpha before aqua oracle eating aboard talks highways th snapping smell neighbourhood conditioning background appliances mineral groves beautiful pump greens finish accessibility bikes beds grass airports listen nature geography cosmetics nerve full comment renew crowded domesday beach resolved titans next thing sul teachers titans gloom towards aerospace destroying prisoners bullshit enormous mic liked	173	6.68	5218.50	97.4	3.4	99.2	13.8
60	nottinghamshire	1	zoom enough moors evidence outdoor museums mix magnolia leftist lough chromosome qui wonderland hydrogen sipped radio sensor marche merry abbey corn shows flew celebrities renewable immigration hugely convenient hormone heads writ legal rivers nottinghamshire ox amnesty	78	10.87	3568.46	86.4	2.4	98.6	11.8
60	nottinghamshire	2	triassic bid horns fossils apple beans ceilings neolithic wildlife oxford pony hormone uneven ex breadth assembly bowls epa womb reopened rents spinning tb executing limo ammonia cricket freely einstein y half	60	54.26	2454.63	48.6	0.8	90.2	9.6
60	nottinghamshire	3	speakers food forums engage suffrage bowls divisions wave seam ri haute armistice museums nottingham stretch science unlike highways pumping paving merely sighted influx worrying cricket where census radio rare helicopters broad lively sciences safe drone highs cranes	73	12.37	3235.52	87.2	0.8	98.8	11.6
60	nottinghamshire	4	levels nor chunks acknowledge everywhere green nottingham province colourful twitter yu shorter money men rounds wild cord retire genes bird domesday mahogany smelling qui uber nutrient beans vegetable gallon ponds farmland natural hydrogen border bulk spa sugar advanced pump leg noise sid	99	11.30	3684.30	87.6	2.0	99.2	13.6
60	hamilton	0	jedi before their cardiovascular moral nitrogen products testosterone while walden pudding utc pencil protective sweet foods tinged pursued adrenaline richly protein humor observes chef uncle sheng skins hamilton felt contrary fashioned installed nationalities applause when friars rural bleeding effects assyrian descent beg wealthiest shady principles machines reminding heaven ether led much naval regulation	148	58.21	3956.34	80.4	4.2	94.4	19.8
60	hamilton	1	po honneur chef inca armament unless hours preliminary please passages relaxing info tea nicky tackle sails nor wardrobe breakfast shall answer courses cheerful glad jews dat crystal ch hamilton means ready easier able sense spicy haired hamilton minute gaps sciences hamilton redesign www	130	19.92	3515.65	91.8	3.6	98.8	17.6
60	hamilton	2	soo instruction bloc measures syria melancholy count elgin rites he commissioners manufactures coats graves measures ami impression olivier consulted lieu syria ser transcript concerning levi ville saul mentioned orlando sanders liked musical stew dressing rang enjoyed appearance often thrown midi streets monasteries peoples feature plain favorable hamilton spin off appearance prima contrary hamilton	158	12.09	4671.18	90.4	3.2	98.0	14.4
60	hamilton	3	qui arch stew garlic reminds ashes grain fatty serve substitution madison expressed great personality impression how trois porte release neat snow boiling orders arches during registers bits conservative charm preceding subtle eyebrows neil documentaries printing amar strict source hamilton invented mere exceptionally low general	106	12.38	4695.89	87.4	3.2	98.0	13.2
60	hamilton	4	inserted repetitive during repetitive speech orders surveyed caution organized rather regulated count laughter interspersed hair stew bash numbered contributors clinics argyll round middle effectively arrive generous yet mechanics thorough nature hamilton generating variously stew laid laid	72	91.23	4394.98	60.6	0.6	89.4	6.0
60	civilian	0	piedmont folks pagoda french bows panzer splash jazz demonstrations cycles artillery count naturalist tea beans plus bae plains nor underlying military wire athena flavor armistice helmet casinos draft affected potentially dictatorship runway sweat successively congressional bushes quick speculation rumours have steer stew khyber surprising between fr ou edit	124	111.69	3933.49	66.0	5.8	89.8	17.8
60	civilian	1	tax tailed swelled direct artillery wine median spa shah garden volleyball microwave see consist an relaxing swam helicopters golf maya sumo maybe deco dotted paint selector personalities stew clerical yer french cipher tender abortion calm sincere liberties civilians anymore counterparts unless sixteen koreans poker what	109	99.23	3136.89	61.4	4.4	90.0	19.6
60	civilian	2	log marine parrot minsk candidates go latino battalions half mild textures jp updated dancers horseback thai tea inside chevy peppers arun artillery palette authorised closed after armed amid internal evacuation resumed aden judgment diego observer encompasses converge kill kid temptation humming spartan gentlemen til thanks zur sur mac cottage mild till buffer ballroom	149	142.75	4052.73	64.8	5.4	90.0	20.2
60	civilian	3	scent instincts willingness listened q congratulations naval human armor quick play retained warfare analytical gi nor logistics fans civilian shootout expansive golf redesignated kings brains switch imperialism won novels airmen month attractions trade cap momentum amid tea any sep chocolate stock shops dance coli whatsoever wat tending food prices judge smoke yen	159	118.48	4804.37	73.0	3.8	91.6	14.0
60	civilian	4	lay chet variable hide unix terminology apache answering adjective mastered whose counted verb somebody executed fall pow lime sphere civilian balanced behavioral normal decay bree healthcare cricket lightly until coffee scattered tis behold hat beyond pregnancy inward orchestras gonna yoga	86	152.86	4286.55	47.0	2.6	82.6	11.8
60	astonished	0	blah boo astonished extraordinary linguistics seasonal lexi chopin variability magnolia preceded sly thrilled variously extraordinary performers ordinary draft renewal everywhere attack tank uss hitler owing complain thatcher scandals aluminium missiles bae ivory banks tame princes leagues whom kobe amid disappearance bamboo lenses dash mountainous supervising next billion internal axes	145	511.38	4493.95	38.0	2.2	72.2	12.2
60	astonished	1	strictly wet contra helmets speed clapping so engaged nino mean stirring protesters surprises interspersed presumably allows vegetarian charges gives guantanamo electors jobs barrage deformation secured weed vector protecting muir mina fascinating clears philosophers inverness christmas weekend surprised impress laughing viper approve wrote eight broke centenary manuscript electricity instinctively passports	125	641.01	4274.39	28.4	1.2	62.4	11.8
60	astonished	2	ugly topped shocks suites willow aqua astonishment amenities unnoticed conditioning energy cans temperature rattle electricity pal oaks and pots electron foam voices permanently franchise aside seals sheds speakers october wealth unmarked twigs ie peerage republicans deals detail whorls astronomical genetically accidents ada briefly hitting	97	608.91	4722.12	6.2	0.2	41.0	1.6
60	astonished	3	ammonia prom daring bells nominally generosity furnished rare peppers fantastic organ yelling baronetcy surrendered whilst listed pretty conservatory frescoes afterwards boo delighted elephants because centenary cannon rot animals shade modest peerage noctuidae accord reigns opposite within malaria reptiles refuses disclose clarified nomination officers chu capacities translator basha regulates	113	771.46	4315.72	9.2	0.4	41.2	3.8
60	astonished	4	rave doubled blamed lists astonishment stir sufficient nomenclature nor formidable mutiny boats prisoners forgiveness drumming barely registers hired nara unbelievable restroom consisting picnic tanks populations cc shocked sum catholicism transcript resources yield fins featuring variously free curved humidity distinctive comes seats armor proved govern surprises	120	557.56	4236.29	31.6	2.0	64.2	13.0
60	miners	0	laugh pillow decorate straw coats hooks safety add uneven humidity breadth claus shave decorations praying foundry teeth desert weddings commemorated costumes reign theatre doug defining miner broader scala preserved before mid describes proves observations jedi terminology perspectives translators whore camel samurai	92	6.28	3497.87	94.4	3.2	99.4	16.0
60	miners	1	console vaulted apollo jackets god convenience rave glow yukon cathedral smoke machinery backstage vegetation blasting vip brew trolley continuous encouraged revolt critical deaf daddy miners tame levi several changes direct mines treat keeping violence quiet humane humidity camel champagne temperatures	91	8.17	3227.29	88.8	3.4	98.8	17.4
60	miners	2	jet pts preliminary combining pictures miners accurate hats stir capturing pray celebrity firing astronomical punches vera glitter plates dive elsewhere smoke divide breadth sierra compliment money hammering anti violence warrant finite crust vibration abnormalities inflated financing throughout ownership	80	14.01	3284.96	85.2	0.6	98.2	9.0
60	miners	3	astronaut slaves dressed recommend amenities disappointed frozen ordering ceremonies eat champagne uranium basins roasted fire raining fauna mini adventure meal beds protection coat trainers food breakfast litter responsive lavish vip decor royal bars hats darkly whose far bold scrutiny divide miners avoid own reproduce modest voter suspension overlooking unreliable safety biography	113	4.03	3330.11	98.2	4.0	99.6	20.2
60	miners	4	stirring breadth incorporating chronology advance plot hammer paving demonstrations telegraph qui snow voting ratings unknown miners precautions elsewhere stripped spur mines billionaire pins barred ira humor miners unions express register obedience	62	16.57	3030.78	84.2	0.8	96.6	9.4
60	shivered	0	down tame shivered barbarian afraid innocence divide sunk between intentional missing sank elsewhere crooked charges blizzard devoted deputies orchestral indie tours crimson throne batter shivers earthquakes jays prison hiss tents sick dinners prison northern iata tray dull lincoln edith	88	318.89	5101.97	32.4	0.2	72.8	5.0
60	shivered	1	locals whose electricity ignited lodges joked fearing dynasties fixing monasteries orchestras ribbons nausea armoured whole trousers wealth finance sexuality reinforce wonderful martial theatre paranoia jingle mild christian nwa videos crunch palette amid gorgeous gaddafi area separating dancer alive blew nad nerve sanford saul commemorate trusted people who divide shiver does favorably nitrate concentrations	156	62.18	3460.62	80.2	4.8	93.0	20.4
60	shivered	2	pie fifteenth rite enriched supper runners garlic clad stil buttons blend kinds da pie npr pdf rosemary chill hasn stat opinion thirteen repulsed strict payments speeds shivers properly including struck neat amid unconventional brawl amid bae mills embodied tremor fan saying garfield treacherous obama dans depending bud	98	177.46	5271.83	59.4	1.2	87.0	8.0
60	shivered	3	rum caesar roasted skepticism diocesan soil shiver at feathers chi twitch eine mutant flank cell sperm zoology strand congresses woven circle peaceful have throughout reformed melting dolls podcast poole patrice bolton crowns killed ob surprised tons trillion critics charm cold during tax rises cuts districts shivering badly people pepper yield age eight lest	155	102.92	4778.65	74.8	2.4	89.4	15.4
60	shivered	4	hush armoured alloys sulfur dyed regiments unfit chromosome mute decimal farther executing enamel seas nato unto changed requirements ignorant shown translit forgiveness shiver creditors tinged reintroduced riot wonders tremendous shakes enjoys some angle hind cancer terrifying thoughtful cancer warm surgeons fear spinning ing breast beans fashioned shaved beak teach emails ages chill	146	203.62	4802.83	62.2	2.4	84.6	13.2
60	stack	0	during chimney along preservation death weather grave testament numerous bibliography stack toward descent unexpected rise malicious po throughout tends miocene prisoners distinctive breast digging scrub grave breast	52	314.66	4861.77	12.8	0.0	57.2	1.6
60	stack	1	useful translate breadth forbid rank although wives counting convention older syndicate numerous leaves introduces bring provinces bring german slower angle elect yet princes mixes unification acids innocent siege outdated civil banning medicare although invariably external agencies moderate evidence alternative where improves stack exists	97	32.64	4362.98	75.6	0.6	94.8	7.6
60	stack	2	cups polka hopefully preserved fewer stack funding barons scrub tits coloured wine numerous rfc smelling engraved gothic suffrage brings preserved stack alongside extraordinary drama great cemeteries subdivisions observation confederacy enforcing weddings	67	31.97	3574.08	72.6	1.0	94.6	10.2
60	stack	3	grotesque myrtle etc cosmetic princes fantastic fossils clasped cover mild preserved everything wine landowners preserved innocence scenery really tier drama lawn madame nuclear flora bourgeois hospitals stacks constituencies sloppy shirts hasty raising disruption alongside spectacle see the compare this stack rub hash appropriations	97	52.50	4038.31	70.2	0.6	93.0	9.4
60	stack	4	itf pork and worms ethical sexual testimony sick contacts abstracts scandals balancing lgbt fitness counsel radicals rub epa surprises elect contributes wider habitats stack administrations embarked tour memorials hooks genealogical orderly fray fray richly dated breast computer phones interviewed	81	48.51	4771.61	81.6	1.0	95.8	6.8
60	lafayette	0	gasp lafayette pee sacred sous commune bloody huey seine seth bayou salford leaving riot suburbs loire royalist addition very intelligence cooking encompasses overlooking laughter crowds attracting butterflies love colored paterson graduated despite persuaded that meyer are richly pot nor orderly linear saga mph judicial focus smoothly	138	16.06	4568.67	92.6	3.2	98.8	16.0
60	lafayette	1	judgement kitchens rendered etymology merry representing depth homage lively rich credibility bath khyber musicals hinduism suggest castes reviewer marriott travelled homage pius islander lafayette gained algerian status acronym smallpox veterinary shortly brig lafayette michelle louisiana with nouveau hot nor ty agreements preceding academie newcomer mines during agriculture lafayette	118	8.96	5012.72	97.6	1.8	99.8	10.6
60	lafayette	2	bat or dry curry cool added sour sleeves lafayette evolve humor afforded ports at prisoners orderly metric firing sauce molecular bulge cooling stir encouraging rag improvisation communities spoil seine commemorated sweep hears tours iraq preceding barbarian char french ref surgeons mentions	90	15.64	3887.08	94.2	2.4	98.0	15.0
60	lafayette	3	suburb armed port maturity armament moreover slash economies beyond tie amid delaying mobile miracle shares utmost adamant expo cultural mer eta lafayette sciences largely owes lafayette breton laid inspectors drugs republics ordnance wrestlemania famed until lipstick incredible lafayette hose means cubic valve inconsistent frankenstein swallowed exciting etymology colloquially avant ranging absolutely earnest considering rudder duty	132	35.45	4781.57	79.4	2.2	94.8	11.4
60	lafayette	4	drum repetitive offensive pitches pump collisions elbow slap ground holes vertebrae hair healthy microscope defining lafayette ages delicate meditation spotlight alleging incredible stir amazing preceding tour stew tables francois curry cochin recounts hind ago beyond	76	12.75	3621.00	84.8	1.2	98.8	11.8
60	lesley	0	grande assassination dictator ebert allowing cheney vigor confirmed impressed qui samurai lesley developed translates safe patience passing spa democrats clinics convincing money rotten bits pot stereotypes dinner sorted asia nanny kaye drives dull food piss brush fines orderly wardrobe stir pumps organised accents	113	44.05	4336.45	81.6	1.4	96.2	10.2
60	lesley	1	catchment learned gilded finished materials monasteries rotten vanilla spoke nearest usual comment van carried stripping greenish mum he lent chair somber brien studies climate fierce https university episcopal chairs ultimatum exposition pic www ripe ancient reinforced scenery barbecue two suburbs leaves smelling full haired almost pronounced etudes lesley designated pronunciation as double nun spelled archived italian notes investigated	201	2.36	4544.76	99.0	3.8	99.6	13.8
60	lesley	2	maybe regiments executed weak conservatives calling westminster meant solid engagements organize lesley lesley smelling architectural rainy dresses hospitals lent carmen raft teaches lighted bohemian speakers breeds tun masovian lesley contained stuffed pasta flame parchment pali stir printed paste type decorated during room colors	114	4.59	4112.97	95.8	4.0	99.4	14.4
60	lesley	3	fauna associated lesley fur contra commons review php counter antibody sheep alike nationalities supplement pure speakers parana thoughtful stem centimeters brownish brittany reserves orient till chair collector where ceilings charms stirred inca elegance provence watering silent lesley saying cozy served decorations palaces between thousand noble	109	29.59	4869.56	86.4	2.2	96.6	9.0
60	lesley	4	rom target vendors rehearsals dinners introduce systematically satisfactory artistic ditch shown strict encryption nationality torture directs political designations conservative airports www roc involve emergency planes lesley represents periodic substituted ruined any highway congestion sent expensive	75	21.53	3373.14	81.8	0.6	97.4	9.2
60	bases	0	pentagon owing fishermen researching respects base corresponding cork depending biochemistry slight oils herbs nice highlight speaks silly tradition creeping csa elena bash suburbs complement tropical longitude iraqi strong parody preferences thanks notwithstanding unsigned innovation elements eighteen theatres squadrons changed breeders concurrent congresses spin licence rules licenses wild fingerprints pajamas	125	548.69	4866.28	25.0	0.8	65.0	8.4
60	bases	1	remove disputes german strain etc illnesses bases positive until driven stir spicy hence whose countdown hat outer basics deeply combo mab jean upbringing bases hearts breadth scenes overlooking grow classics preceding twinned sweep republicans presidency bases patrick shells coffee tables galleries vs	88	265.50	4626.58	49.0	1.6	82.4	7.8
60	bases	2	rave hence angled while facebook profiles cents executed spin thinner gag onto dated tastes cooled fringe decidedly base aimed royalist sweep fire hear stirring changes subtle sb come surname dedicated mentioning bases numbering disguised	68	296.28	3628.61	24.4	0.4	67.6	4.6
60	bases	3	doping tests deputies marches risking plus logistical erase ditch combine base publicity toward republicans amp universities other practitioners describe texts base separately how comedies who combination subtle nothing risen spirits bases partly ounce nice stir bearings surprised she arteries helped balancing heart circuits piss shine turrets	109	194.81	4641.56	58.0	2.4	83.8	11.2
60	bases	4	medina interpretation extracts mr collisions accept highlighting full relations pronunciation medieval pronunciation breast temper diseases rubbish recommend bases have ref kicks spirited fierce stir describe base drives diva drug whose avenues involved thoughtful bases together fires alongside sheer	78	248.66	4960.35	38.0	0.6	81.0	6.6
60	dempsey	0	mach dividing leukemia preserves enter fascinating vichy spartak o plank ewing psi wreath marrow organisms thick mayo cells attends protein cell richly ireland fascinating fabulous holy tia bayer knots constituencies relaxing scenery throughout dempsey scene incredible remained unexpected outside lobby were fire turns overhead slept illnesses assault stresses dreadful hotels vehicles	135	2.25	5189.92	98.8	4.2	99.8	16.0
60	dempsey	1	pray wines handsome decay moderate danny pray germans riches pawn beloved resistant soprano horse thank pray gentlemen ulysses decay hale hitler mercenary drinks br reprise bibliography means antarctic unique radiant molecular drug ambush friendly follows dempsey ebert du	82	6.47	4537.87	93.4	2.0	99.2	11.6
60	dempsey	2	yellowish soprano producer reporter ramsay comments dempsey small apologize breakfast mach sour tori honor suited doubt edition director thank downloadable below armor register co eireann follow ribbon principles bearing apostolic communes electors fc th protected tablet elections guerre kildare agree feudal boats contain thick capitals carpets close sections	120	1.77	4112.23	99.4	4.4	99.6	18.0
60	dempsey	3	prohibition verb dempsey derives title noun espana wwf reading expensive oils associate meat fen degrees coat heal skin vinegar divine practically foods learn interesting hale euros mention papa irish overture canteen sake sparkle available noun alcoholic carriage barn laid planes photographs reception guard troops inches litre corridor spelled armor docked dark trim	141	21.58	4246.83	97.4	6.0	99.2	20.8
60	dempsey	4	chromosome bad diplomacy hardest guerre lengthy reinforced mold rich lord auf laude mir recover drugs somebody nap www steps deeper choice encyclopedia talks gma dempsey originated slightly et sherman because crambidae corn pork shops calling irish recess scenes whom toned bread bold blues skulls numbering lively armenians goodness figures cooks paris muttered final	165	2.00	4906.34	98.8	4.2	99.6	15.2
60	cooperative	0	at sustainable dose preparation die collaborative folder calcium copy bees ref ut techno privatization par liszt keynes versus outta inside globalization love rained mornings cancer knots cows bun cooperative looks combination precipitation amid patch skies fences awhile according kimberly sci int	86	202.01	5442.34	43.4	0.2	81.0	5.6
60	cooperative	1	mutant absorb dye bipolar basel fruit trees smoked vhf thyroid brownish good partly spotting reinforced eagle colorful bees plumage mhz elgin essays blood harvest squared cooperative prove contrary drive weak livestock whose feedback improve harvest row sour rolls triad helped obey collaborative bloody economical spicy partisan ratios	119	449.39	5070.47	35.6	2.2	72.4	9.6
60	cooperative	2	sloping beauty concessions borrow eggs meadows bird presentations greenhouse beetle towards comrade golf reminder coats rig exchanges factual richly med saxe wine abrams anarchy things cds claw toward cannabis tended smoking than walked cooperative historian dollar avant	84	557.62	3833.63	16.0	1.2	53.0	6.8
60	cooperative	3	jammed sock spotting toys flea enhanced bruises juveniles shining katie wisconsin an pew grounded muddy pink row drilling sharing hat innocence abortion tens half socialism wait sooner chet quantum means nebula criticized cooperative signifies symbol creative accepting tempered magnitude	87	349.16	3627.11	29.0	1.0	68.4	12.2
60	cooperative	4	district three birds eggs technically molecular nutrition isabelle hermit send cuckoo wingspan go retreat through armour falls plank barbed beheaded absolutely cooperative industries borrow formal jingle cents freelance rooster circular about collaborative whose hospitals threatened hiss compulsory mediation vulgar bargain spots tom hawke mentions galilee requiring grew cooperative during genealogical weigh spectral llc accessibility reuters verse botanic send	238	20.53	4511.94	89.2	3.4	98.6	13.0
60	lead	0	lead caution smaller weaker text bears definite gender confederation lead course leaders diocesan lastly pipeline leading column shall delegate electoral statues required lead makes decoration foods or fire tidy hive crowds unto patrons warmth led discovery pumpkin spaces tons smoky terribly stir flags contains led breast devoted highest recipe afterwards until dated nonprofit autonomous	146	398.99	4077.90	64.6	7.2	83.4	22.0
60	lead	1	stand lead commanding leads coordinated minority who can drink elaborate lead hop leads republican congresses watered smoke kb tail smoke leading gem abortion gun leader before defeating criminal basel looks places descriptive worlds rebel column barcelona americas minded universities spin computers versus speakers peer institutions	111	236.42	3410.24	66.0	7.8	85.6	21.4
60	lead	2	accession directs lead diversity dna accession figures outdoors enjoyed executing illustrating po radiant cancer lead pep ladder sing stand marche dated lead brains lobes soothe valued dod	57	402.11	2111.37	15.6	0.2	54.0	10.0
60	lead	3	denoted teller bury lead roles pipeline including departmental needs draft eagle nr priorities provides departmental departmental pipeline issues baths branch demonstrated resulted smooth lead wears keynote information drafts walks meantime thank copy th reportedly caesar sectional throne hence principal if leadership partner outcomes eligible guys bahadur whoever whether thereof magistrates rat	123	746.46	5115.64	47.2	3.4	67.6	14.8
60	lead	4	dipped doubled compare lead	25	1039.42	2217.74	1.6	0.2	24.6	6.4
60	spruce	0	or awkward pilot humidity idle convection speeds structured hear explosions orders hearts sloop count count rig until unprecedented wonders protected spruce below lunar recalls sections launched enemies spruce starred ordered dated homage trim competition orderly from protecting rounds	81	11.16	2759.19	89.8	1.8	98.2	16.2
60	spruce	1	geo accord alexander organised organised concerts davy longer columns preceding foot pipes whether spruce ou sable grants safety smoke unaffected hum poles finer bulletin online cheerful citizens lasers roc for its breadth exceptionally silk storytelling laborers behold hearted vinci academy outlet spruce	86	63.72	4554.59	66.8	0.6	92.4	6.8
60	spruce	2	rosie exhaust tanks excellent anti captured spruce skeleton lace docked clashes warfare throne interference din violated related category opens eighteen yet captured genealogical credibility spruce assemblies popularly called helicopters stirred vantage orderly electoral sequence lords corrections whom meaning rum outrageous noteworthy considerations into discrete	113	28.22	3148.86	90.2	5.8	96.6	23.2
60	spruce	3	neolithic ted donnell crush drones news spruce magazine than uber goo drone who heavily richer toward fewer cyber skepticism ju precisely gives trees reconcile comedy kingdoms salle proposing princes auxiliary ancestry o syn dyed childbirth which peace deepened business ladder mild armament shortages spruce plain dressing fore nazis	128	15.82	3817.93	90.0	8.6	97.8	22.8
60	spruce	4	behold font detachments throughout og participate spaces sweep breast pot graves fortifications thick beaches beautiful lace copies register launched steady grow orders big troops orderly until rum posts kingdom condemnation quarters spotting grows little humid spruce decisions regulating finance setting pressure	84	35.09	4368.90	88.8	1.6	97.0	9.2
60	langley	0	barbie friendly standard dinner tori independence dirty reserves hove detailed truth nile pomerania southwest seine agree earnest altogether lively seine praise gasoline reconnaissance biologist republicans tori lizard co performs openly piedmont roots originally became hairs relax tea elvis langley scandal reportedly stamped langley heads accompanied sid hubbard issn	117	14.86	5676.72	92.8	1.8	97.6	8.4
60	langley	1	marxist salle wi dirty meals per true hove sing imitation tack professors rather crop stew tours whom sergeant wedding civilian catholics oct speaker shook fruit highlight critic figures stir disorder beat political theorists stop paso shadows reagan revolution americas brought repression social view momentum positively connect langley	122	3.56	4524.28	98.4	3.6	99.4	13.2
60	langley	2	stalin stir crap careful occasion croix vp jar centred ceremonial dances religion blah because showed mondays orderly racing changes peek although troops drank remained uber severe avenue rattle langley academia given scandal facto word dividing rarely tame bragg drones bias divide bullshit integrity falsely cite conventions professors amateur	133	14.93	4897.12	97.8	3.6	99.0	12.2
60	langley	3	average langley salute ups reviewed connect reporters airports	30	196.36	3563.15	14.0	0.0	63.2	3.8
60	langley	4	vidhan orderly integrity proper diet elect successive nay worst palace governorate upstairs langley hold sac gaulle dress waving modest commanders humor caesar y ashton reactivated bryson et sid fascinating airlines brigade rainy forget banned accusations consider joining scenes slowly recorder spring awhile langley issues political mrs tea trip zen paramount supplements	140	29.83	4113.26	92.6	4.0	97.4	18.0
60	garnered	0	turing directs healing rattle anthology alongside bring subsequently mobilization procedural approved scenes council hooks securing muted fugitive rue thatcher boulevard peers netting preston grew stir lux whose podcast pia lima besides necessity ought commanding cycles enter assemble nautical regulations outputs commanding commanding orderly basis internally occupying oversight exercises obtain committed operations geneva	142	331.03	3986.35	62.4	5.8	79.6	22.6
60	garnered	1	cobb advance irregular minority counties closely whereas ou yer handled prohibit monarchs mayfield helmets orderly councils tended lime prejudice vigorous theatres wherein cuts favoured warfare donna gonzalez rum modelled clean towards tortricidae courtesy visits engagement stakeholders round lest favorably tb lists pending versus executing moderate departmental balanced	125	669.17	5089.32	51.2	3.6	71.2	12.8
60	garnered	2	hooks obtained magazines dry subtle chains forgive pump flavors peppers secure monty pot provinces so canned increased sas conferences whenever outside republicans fishery alongside avenues execution ringing see arenas dialogue bad unrest fell anarchy io furnished tong constituencies amid prominence amid gained widespread fide conferred scarce stripped	133	629.78	4012.77	52.8	4.4	73.0	18.8
60	garnered	3	char interpreted wear horns bows cerambycidae ah till oversight safe appetite conventions conflict consulted safety probable received mobilized insist yielded conclusions alongside interpretation reduced protections morals ordnance um proper cheer slovakia itv wound hm emblem thrust squad whatever honor pius frequented stream kettle entertainment pascal nanjing gets adventure annum spins valid deadline apple garnered elemental descriptions strike beforehand	204	871.87	5942.02	55.2	4.2	73.2	11.6
60	garnered	4	knit whose registers supervisory favors saved anarchy humid accredited bumper before microscope ngos knit bikes hence breadth pools sentiments potentially councils whereas reputation garnered alongside thick cites eel barrow tailed pants patsy bled rosen guts prefers episcopal politics praised within sanctions instance someone blessed exclaimed garlic fewer abraham versus ballots increased cow twitter thy whoever magdalene retained	186	558.47	4483.66	60.4	7.4	76.2	20.2
