trigger_len	passage_len	trial	trigger	passage	iterations	triggered_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
2	40	21	carriage crore	jaws fiscal installment taluk lucrative prints banco entertained procession fcc scare lift tanned amara serpent ducks soap destination him fetal	74	9.70	3364.45	78.4	0.8	99.0	4.2
2	40	22	storyline tombstone	sic chords backstage rails relax fight scenery learned mining storyline chilling protecting memory troubles lucan give finest versus quantum	76	102.47	2905.08	13.0	0.2	78.0	7.6
2	40	23	operators miners	chen identify combatants pennant miner indy rails adults dances reel tucked viewers networking elephant players reunion cocktail internment floors closure hold materials	113	53.54	3750.27	43.8	0.2	91.0	5.4
2	40	24	parapet bounce	lower formations judicial bounce median flat	32	123.39	1769.11	19.6	0.2	76.0	9.2
2	50	0	wwe societe	nazi adrenaline translates reversal reserves venom robes relax tighter tap discovery navigation tyres booming engines clearly importantly lower bengals dentistry integral malayalam	99	78.72	3064.32	34.6	0.6	85.6	8.2
2	50	1	adrenaline towels	jesus influx jump lewis astoria patio sec ceilings confirmation terrorism staying flags listing cooler adrenaline versa onboard peptide whipping cinematic speeches	83	51.27	3046.45	33.2	0.6	86.0	8.2
2	50	2	verdict riaa	helix waves courtroom jurassic triangle lifeboat humour civil exposure watered	40	72.63	1635.41	21.0	0.2	82.0	11.0
2	50	3	receptor laundering	lewis absorption relaxation onboard roundabout coli checkpoint shake shakes cubic spikes loved sweaty adrenaline oz sumo astonishing pacing qaeda intellect	103	37.15	3253.04	56.6	0.4	94.2	9.4
2	50	4	nc chemicals	furlongs elephants crore venom query litre barrels helm trace bugs portray	40	277.05	2109.69	3.6	0.4	45.0	8.4
2	50	5	boardwalk coaster	conductor added containing gallantry robes costumes accelerator lucan reel frog ride activate atoll coca torre dramatically spike	69	18.17	2101.76	57.2	0.0	97.6	7.4
2	50	6	egyptian claudius	archdeacon pyramid uncovered flop occurrences mammoth adult discovery closure oxygen paced pharaoh monster to dollars mimic	59	93.78	2292.86	15.0	0.0	78.0	7.2
2	50	7	wits midfielder	ida nationale fluent benfica million pretoria emery supporters citation mandela aziz hospitality drought separated ferns nicknamed entitled guiana bacteria essen pour francaise	111	12.46	4927.54	82.6	0.2	98.0	2.6
2	50	8	wwe sunderland	sheriff tour academies enclosed scenery backstage markings elephants roadside disks sand knew butterflies colliery coats tier griffiths taped safety closure	72	10.85	2598.63	73.6	0.0	99.2	8.4
2	50	9	chemicals nj	zip stitches cox safety xbox representing sworn busted expired indicate clapping	40	88.71	2734.64	31.2	0.2	78.4	6.0
2	50	10	flexibility crore	bargaining tight capped concessions paced tonnes horsemen stake wits betting bonding mathews cinematographer tis constructions	52	36.34	3092.58	49.8	0.6	93.2	4.6
2	50	11	vertex activation	scientology colors bars snakes quotes exposure wizard hiking calls	40	281.09	2792.63	4.6	0.0	56.4	5.8
2	50	12	employer kerala	historical clicks connectivity tin ticking radiation potter qu levels reflective amounted mountains drought foliage skate visuals	52	45.62	1678.19	42.0	0.8	90.8	17.4
2	50	13	ivanov empowerment	horseback transparency purchase horses smoke cadillac filming millennia lined snake wire fade sand elimination tt back loops objectives homer	60	119.42	3079.99	27.2	0.2	74.0	4.0
2	50	14	instructors oxide	horses louder independence ease clarinet diamonds closure zebra magnolia elephants trainers unique pressure comfort vickers academic filter calf posture compliment	86	89.19	2664.40	23.2	0.2	82.4	6.0
2	50	15	adrenaline herbal	ste ban pose navigate chemicals hundreds recommended ingredients danger paradigm clockwise	45	95.84	2503.46	22.6	0.2	79.6	3.0
2	50	16	slot allegro	miller retention pathway horseshoe guaranteed smoking reel parapet parapet entertainment gust persistence stimulate added structure safety ordination pharmacy mustard hindwings	89	14.08	4533.10	80.4	1.6	98.4	7.0
2	50	17	mysore storyline	virginia homer cylinders booking closure wand tyres sand incidents led transitions swearing rites padded device happened tucked steak	52	16.64	2232.78	68.8	0.6	97.0	7.2
2	50	18	carriage crore	ii tyres cornered shovel ballistic owing litres sworn stout broadcast grooves sold tonnes jaw lions voters ambassador math earned nadu pockets cpi trained na	152	5.55	2717.14	90.4	1.8	99.6	7.2
2	50	19	miners tombstone	symphonies steamboat elephant smoke nm restraints exposure add confidence strong tombstone parapet installation lowered mineral collection	78	26.19	2912.06	40.4	0.2	95.4	5.2
2	50	20	securities tombstone	horse pick spins introductions triangle doping illuminating closure signifies dramatic scenes censorship tombstone horseshoe firing removing away circulating	63	30.57	2049.91	36.2	0.2	95.6	6.0
2	50	21		antennae forewings privacy nervous dance clockwise	27	1483.33	1483.33	1.8	1.8	18.6	18.6
2	50	22	carthage litres	operators closure suspension litres barrels triggers tatum filming boo business brutally grit dec	48	28.55	2055.13	41.6	0.6	95.0	7.8
2	50	23	genre feat	butterfly recording whip contraction riaa recordings proof evenly penalties overcame whip occurrence	43	394.47	3568.07	2.4	0.0	37.4	1.0
2	50	24	oath riaa	stagecoach storage twist ax filming darkest erosion freestyle filter frequency progression streamlined frequencies	49	37.37	1979.59	44.4	0.6	91.4	13.6
3	20	0	patio blackpool benches	ash knot heroes respecting freedoms canals burnley forts plus progressively flair stockings barriers saving	58	23.77	3175.63	52.6	0.0	94.6	3.2
3	20	1	limousine hearth scratched	carriage dumont lex mckenna braced deceased talents obituary cypress felony wrought harry shea guyana handled rex unnamed upon conceptual balanced	111	3.70	4642.46	98.8	3.2	99.4	15.2
3	20	2	inscriptions reclamation yuan	dans rounds trophies etched yuan reservations fascinating steamed ins amend developed discovery ranged tang disappearing rites	62	13.25	5048.96	72.6	0.4	98.0	2.0
3	20	3	discovery boardwalk featherweight	money butterflies courts wire rack purse patio cruiser legs embracing stereo mascara outs plus junk vest tips	71	6.68	2785.46	88.4	0.4	99.0	9.2
3	20	4	jurisdiction bois rappers	standardized cycles abstracts rappers consecrated borne cooled secondly hats oven gov cooled ref mate jurisdiction doin	60	6.59	4539.90	86.4	0.4	99.8	2.0
3	20	5	hubbard gangs bop	fresh patterns prosecutors exemplified cooler crime gangs featuring bop handled rhymes diverse shows taxpayers satellite regime	65	6.23	4457.93	89.6	0.4	99.4	5.8
3	20	6	carmichael domestically highness	whale ways whereby diocese reasoned penetrated featuring tone recreational carmichael woven carmichael carmichael authentic sailing yer behold shang piled	103	4.25	5647.54	95.8	1.0	99.6	7.4
3	20	7	disqualification polo healing	asbestos ropes loss gallo scenery horseback honesty athletic blacks wardrobe endurance healing consolidated marriages suez glands	51	3.28	3414.07	97.4	1.6	100.0	13.0
3	20	8	dinah canadians nellie	relax laughs stamped delta communism czechoslovakia bathing bois saxophone actresses manufactures plato bois amateurs bathing baha malaya aristotle rican	101	13.47	4286.07	83.8	0.4	97.4	7.6
3	20	9	resolve oath muse	served muse outdoors clarity vessel aren filing premiere chelsea foundation vintage analogy hale horses smoked cattle	54	124.94	4561.67	20.6	0.2	74.4	0.8
3	20	10	indians carriage millimetres	carriage millimetres discovery protection ic overtime hike oct princely screens indians irrigation coloured roofs	51	11.51	4000.35	81.4	0.2	98.8	2.2
3	20	11	galleries rates appellate	floors purchases nationale aces convertible horses supplied taxes country trails options bounds passport vinyl hiking ignition cop et starred metabolism	152	14.08	3768.20	79.4	1.8	98.6	14.4
3	20	12	ems sedan diamonds	ems creeks railroads arise ems greeks automobile inventions grounded burial occurrence calculations directly prepare landscape ems countries khan	77	6.79	3986.25	87.8	0.6	99.2	2.8
3	20	13	signifies asbestos lastly	mod greatly retire halo inward colonization concentration furnished marcia unarmed closure britannia ordination valentine violent	64	90.76	3761.00	16.4	0.0	78.6	2.6
3	20	14	honda injuries taxes	planner motor fucking republic simon liza occurrence talmud routes transcript pontifical provincial taxes along taxpayers foreigners teenagers moderate assess dart	131	2.11	3682.20	97.6	0.8	100.0	8.0
3	20	15	bury bullshit bassist	imperialism followed symmetry adler liege graves evolved smoked cancer erased metallic deaf melted grain heaviest	53	8.94	4154.52	78.0	0.0	99.6	1.4
3	20	16	pottery boardwalk titus	assertion romano ezra withdraw pot comedies prompt greece francais discoveries minas wheat rome titus mentioned dealers called nic	83	2.92	4062.91	96.4	1.2	100.0	9.6
3	20	17	venom tour learners	n ample venom equipment kidd learning staged prisons infirmary bearer beds nhs bathrooms token bruises colourful	63	6.59	3693.44	87.4	0.0	99.4	3.2
3	20	18	ripple	presence ripple detective padded detective replaced creepy smoked height electric aromatic facial kill	48	222.95	2363.58	16.6	0.2	62.6	4.2
3	20	19	furnishings learners handgun	assent pursuant altering lei practices overview beneath elevated ashore lastly ae manner elevated tor encompasses platforms lastly crimson armored	136	1.79	5020.89	99.0	0.6	100.0	5.6
3	20	20	argus equestrian abyss	column joins eagle clearing edict augusta afi imperial outlawed import veins adrenaline triangle orient horses	54	18.27	3853.74	66.0	0.2	97.2	3.2
3	20	21	doping provinces meals	load thereof reunification additions afghanistan meals study provinces continents transitional overseas employers arrangements oven evenly husband versatile actresses propped copper	101	8.88	3014.29	95.2	7.8	99.0	26.2
3	20	22	legs motorsports czechoslovakia	lex dealers ministers received enclosed adventurer merry casino wheel heal shall districts uniform smoothly zeppelin omnibus armstrong	73	8.06	4223.60	79.6	0.6	99.8	5.6
3	20	23	tribes census elemental	martini meanings sikhs traditions exception religions nato provinces unto advise canadians periodical correctional lighted allan java elemental tribes ago	98	3.09	2732.53	96.6	3.6	99.6	21.2
3	20	24	substances qualification fivb	algebraic through earrings pots fivb smoke wardrobe balcony appointment athletes transmitted historia forum incorporates prep plurality substances	90	2.76	3916.56	99.2	1.0	100.0	8.8
3	30	0	dreams crore cubic	v pic elephants ins chips shady reunion exhibiting aryan witness hilarious tradition woven bribery ji barrel gallantry sap cannabis	78	6.67	2596.15	85.8	0.4	99.6	9.6
3	30	1	priesthood boardwalk dempsey	burial smiling background scenes horseback indoor offering dynamic outstanding homosexuality text emerald reopened wednesday unbelievable featherweight until smoked naturalist bottles fringe clear purse	96	1.57	3536.21	99.4	4.2	100.0	18.8
3	30	2	casablanca regimental apostolic	vessels evacuation plaques depending americans hms compartment violins acquired eclectic nerves regarding cocoa enemy date melody wicked genie	74	15.45	3761.31	81.4	0.2	97.6	3.4
3	30	3	stampede realities tombstone	losing freedoms freaked jim sid learned reasons cia transylvania lasted adventures definite w wow chili universal put tombstone studio contamination unwanted round bearing advantages	99	3.79	3181.30	95.6	1.8	100.0	14.8
3	30	4	ashland horses jacksonville	protective benedict enchanted xbox official xbox xx ashland viewers electricity dealt horses experienced triumphant rumors ocean focus lux interviewed harta loosen evenly bottled pot	132	1.56	3983.34	99.6	5.0	100.0	17.4
3	30	5	optic halftime gallant	film deeper listed strengthened seafood cooler seasons interception fortification lining averages record wild proven wins stomach italia appearance fantastic reception bear	99	10.25	4020.29	87.6	1.6	98.6	8.2
3	30	6	affairs baths wave	background contained fee massage introduce producer ban professions wave generally teaming dungeons combat bath with handling	58	15.49	4190.57	73.8	0.0	96.8	1.8
3	30	7	augustine mbc liquor	firefighters background scenes bordeaux plane stoke smoke generations reservations excused robes sunk casual overview internet rage underwater network move certified erected green stripe	75	11.84	3259.25	60.6	1.6	99.4	13.0
3	30	8	geologic oclc georgie	bands awesome amateurs busted tonnes oclc backstage stampede excused add adult racks inherent acoustic ambulance pea chimney lingering	70	7.83	2590.75	78.2	2.8	100.0	17.6
3	30	9	coins unlock claudius	colors facing flop dimensional crates elm	39	51.48	1899.80	17.6	0.0	89.8	3.0
3	30	10	efficiency elephants scorer	triangle birch smoked bradley draft racks savings clouds humidity historians observation elephants ropes knowing masked flashback ticket comedians sweaty sunk fire mortar	88	14.72	3732.54	74.0	2.4	98.8	9.4
3	30	11	doping com polo	jewish oak athletes efficiency flowing parted repetitive attic symmetry insulation municipalities skate employers contact darius quit messenger sierra dew substance affect imam mm	106	3.82	3883.40	96.8	1.0	100.0	10.0
3	30	12	iraq protections optical	seat iraq undermine bullshit similarities weekends paperback closure mounting options parking secretaries gallant installed indications jewel reduction knockout protections mobilized whereupon prevented electro	87	2.36	3033.92	97.6	1.2	100.0	11.4
3	30	13	libre prosecutors boardwalk	baronetcy grips coverage brakes bombings underlying cannons horseshoe clearer dramatic footprint produced busted brightly lodged natural	52	5.00	2488.14	91.8	0.4	99.8	13.6
3	30	14	erosion burial purcell	heels leaves adults coliseum qu hickory grants bowman ending permit grams clarity remnants sympathetic by to planted grass	65	5.72	3731.00	90.2	1.6	99.4	9.0
3	30	15	odyssey provinces collector	allah provinces discovery riders wearing ste letters enjoys hidden avenues stacy amended sportsman loved honestly ebook reasons wishes warlord becomes din vaults edge versa bordering	116	3.50	4637.03	95.6	0.6	99.8	7.4
3	30	16	vehicle elephants adultery	vs hurt laughter exhausted provinces equestrian employers starbucks diamonds respecting quit warrant reformed engaged tribes agrarian included shotgun organisms cerambycidae dies painters roofs	102	10.33	4471.87	82.8	0.4	98.4	4.2
3	30	17	trails elimination academy	mandate equal absorption trails freedom survival outdoors evacuation extinction roam lazy closure legends academies hellenic abyss aftermath scenes mountains	70	27.13	3324.88	61.8	0.0	95.2	4.8
3	30	18	ireland greco thoroughbred	mph sienna lobby concentrating blooms balcony shaky fragmented guaranteed rope ending magnificent dramatic frog decoration wreath sept stocked pas offerings greco	106	1.33	2836.35	100.0	2.4	100.0	15.4
3	30	19	martial ezio graders	elected armed locker lp eel marines outta apology educators barrels martial nl astronomy itunes somethin produces syriac thru bonaparte octave lantern	95	1.53	3755.56	99.4	2.4	100.0	14.6
3	30	20	indoor hendrix utilizes	bc outdoors smoke clears constitutional pathway scotia foyer eliminate ernesto outdoors irregularities sporting academies permit averaged stout stomach ample mid rid brighter ether	85	25.84	4922.69	79.8	1.2	95.6	6.2
3	30	21	visuals takeover	procedural persistence wave parachute	29	243.70	2157.64	6.2	0.2	51.2	4.2
3	30	22	malayalam fm thence	our whereby navigable outward sad owing gps fates gm bestowed ld security malayalam amid accession sumo frank	70	3.98	4104.07	94.4	0.2	100.0	3.2
3	30	23	signifies olympian healthcare	wehrmacht inward penetrating welcoming messiah healthcare flair signifies temperance reign traditions utilize authentic elemental literacy trail jalan iroquois mage reuters addict smelled bree	121	3.22	3990.91	96.0	3.2	99.6	15.0
3	30	24	enterprise balcony inscription	scene dramatic soft relief highlights darryl gabrielle sand versus hellenic smoked lifeboat canned tombstone rancho guaranteed inscriptions stayed splash spartan flashback	90	13.93	2943.89	59.8	1.0	99.0	7.6
3	40	0	deposition sterling originals	joo raw ivory ivory strength ease riaa crystal sterling roach natural packed murder transitional hears	54	45.10	2573.79	41.0	0.0	88.6	4.8
3	40	1	training metres myrtle	harassment tone heartbreak expressive acting tonnes carthage judgement massage lighting outdoors purchase doping empress win robes use stir nation statements rail markings feel	108	6.12	4174.60	88.2	0.8	99.6	6.6
3	40	2	crore coaster themed	handled indoors exhibits lending glimpse outlined bo etched vishnu nothin leone massive pennant	46	11.30	2903.88	78.0	0.2	99.6	3.0
3	40	3	province hearts purcell	execution nerve cotton amino alligator wouldn closure elk transition burgundy rail conditioned charges introductions pods regulations necklace paranoia slick provincial mayors containing adrenaline placed	88	11.86	3501.67	78.6	0.2	98.4	4.4
3	40	4	barrels experience horseshoe	governorate accession authenticity easier community closure skills adults introduced smoked reopened adrenaline brisk laid premiere gameplay effortlessly up horseshoe detective including perimeter solid	94	4.62	3126.74	96.0	2.6	100.0	13.2
3	40	5	areas memoirs clarinet	recorder symmetrical heal closure differently mahogany strengthened cooler bb blacks royal deaths rang general redding repertoire open repetitive oxide warmly trinity rib mph	89	11.16	3883.54	82.2	1.2	98.4	10.0
3	40	6	libre mbc adrenaline	lawyers chimney scenes deaths absorbing scenery supervisory linen royals entirely adrenaline tombstone nerves rockies nature prior sichuan being ample stocks fastest miles clicks	88	3.33	3558.71	95.8	1.6	100.0	12.2
3	40	7	prosecutors cancer aluminium	trident tonnes pyramid smoke chilling insulation leaked railing bracelet censorship	42	32.03	1860.34	45.6	0.6	93.2	7.2
3	40	8	adrenaline forewings	epa unity eta turnover aerodrome rocker add balcony adrenaline instrumentation below showers neural	49	49.70	2567.46	45.2	0.0	88.8	3.6
3	40	9	emails libre teamed	alba freedoms ban banning caution pharmaceuticals handled interception safer introductions examples portray libre storyline courthouse unclear nonstop dramatically oversee sue clearing geographic geographic	82	1.77	4449.30	99.6	0.2	100.0	5.4
3	40	10	liquor fulfillment tombstone	raaf scenery fascinating environments heal ease ether networking nerves professional relaxation burial paranormal hugs confidence whiskey preservation mph been faux statutory theaters	101	4.15	3837.50	93.0	2.6	100.0	10.2
3	40	11	quit rbi malabar	twitter colours sound mumbai pipes speedway viz vest clears kerala humour mathew tingling complexion noticed shots expose grasp	65	5.09	3384.97	90.8	0.6	99.6	4.6
3	40	12	cylinders amidst crore	mk relentless avenge reddy kochi suspense elevated hilarious drum harrison karnataka demise digit cubic larsen bubble hai trades boasted gave tsunami	120	2.28	3069.03	98.4	1.6	99.8	6.8
3	40	13	attorneys chennai symbol	visuals haunting wavy adventures smooth solid retention photography rec role clarity stimulating colorful cardiovascular curated seizure crore	61	11.39	2774.75	80.4	0.4	98.8	7.0
3	40	14	psychology limestone	raft limestone transparency water staying no relax clicks streams granite retreat layered	40	276.05	2324.87	6.0	0.2	47.8	6.4
3	40	15	kannada prompting entertainer	cricket humidity mathews oven kannada workings fines sousa blasting giggles	43	6.99	2228.93	87.4	0.4	99.8	5.0
3	40	16	provinces learners dempsey	sympathetic retaining bilingual bien ellis yearbook libre ferns irregularities genevieve lucan sic armenians wednesday accounting devastating kicking wickets grassland recorder ammonia slightest proven renew province	115	2.78	4339.32	97.6	0.6	100.0	6.8
3	40	17	kannada teamed crore	shells wickets shutter platform steps pots kannada airports battleship amnesty quieter mascot	45	3.26	2368.11	95.6	0.6	100.0	6.2
3	40	18	adrenaline booking lattice	canadians flu fire lined visibility antiquity operatic legs exposure doubling sic intimidating fallout operators conducted guaranteed experience add beads marching	76	16.29	3091.95	68.0	0.4	98.0	7.0
3	40	19	funeral www avila	columns abyss injected enjoyment cinematic inception employment nicaragua guarantees marriages adrenaline my relaxation extremely stat fabulous royals ton suspicious ligand burial offerings wreath contains	121	5.63	4025.08	90.2	0.6	99.6	10.4
3	40	20	boardwalk crore millimetres	barrel mall hospitality watching safety calhoun salute conan offence networking workshop warehouses haunted charm withstand salman characters nr crore sediment seals decorate	146	2.43	3034.22	99.0	1.8	100.0	9.4
3	40	21	dvd counseling apostolic	trading microphone selena operated quicker amazed saving authors wagner freddy education taped flames written depth chapel augustine consist background hardest brakes colorful podium descriptions natural helicopter	131	8.18	4007.19	91.8	1.8	99.2	11.2
3	40	22	stokes elephants erie	glasgow parma acacia horses underworld elephant deposits rails connections before tightening fight buying armored libre level bitch punches transfers bearing respects	90	8.67	3799.50	87.4	0.0	99.4	4.0
3	40	23	liberty fcc lucan	column faye ropes barbed horses lining antique items adrenaline relaxation sic laughter amazement seated neat tracks ewing indicated bien contributor introduction ceiling spectacular carthage	88	6.60	4469.14	91.6	0.2	99.4	6.0
3	40	24	symbols substitution recipe	computer superb absorbing ozone tingling mri relieved libre hm nickel decimal boardwalk drill bonding intimidation nervous fog lab mushrooms	65	9.50	3068.19	83.2	2.4	99.0	16.2
3	50	0	adrenaline acids wrexham	farmers onboard compression crocodile confirmation temperatures underworld neuroscience beers deco java animals weights losing neatly	62	13.12	2150.84	73.8	0.6	98.2	12.0
3	50	1	kannada again crore	scream with scenes assurance option induction debuting conceded sworn tickets hurst imp mort cameras crore coe dome shale dung kannada cornice sneak	63	4.76	2636.44	90.2	1.2	100.0	5.0
3	50	2	geologic coincidence boardwalk	rogue cycle pyramid storyline relaxing symmetric loop portray barclay disappear colours minus regulator memo	58	72.10	3070.12	6.4	0.0	80.6	3.2
3	50	3	cricket relieved crore	census ask gallantry sporting remember overnight etched introductions hectares tonnes charcoal coat crore enabling footprint sic wise	53	9.20	2193.04	80.8	0.4	99.4	5.4
3	50	4	operators betting spins	lewis sacrifice spins withdrawing closure parapet offering clockwise bets chat open facial tonnes	52	6.23	3148.09	91.4	1.6	99.4	11.2
3	50	5	abdomen activation miner	skeletons reductions hiking ripple adrenaline enjoyable clap exposure pounds parapet copper gypsy stat tremor ease relaxation sudanese tragedy mist humidity ncaa exposition periodic stabilized	132	14.60	4275.64	83.2	1.8	96.8	8.6
3	50	6	gust pdf lucan	mab open trails sand colbert koch scenery preston athletic artistic inca retention ease blocking mapped poisoning warrant algebraic grab accompany axes	88	6.72	2950.50	83.6	1.2	100.0	9.2
3	50	7	investors transcript hindwings	rpg freedoms upgrade tighter alcohol casino confidence vaccines hornets availability relaxing hundreds retention soyuz adjustable agents reinforcement consolidate camouflage ribs ivory sections exhaust	118	15.67	3163.22	64.8	0.6	99.0	7.6
3	50	8	kansas spelling	sis closure hairs dropped limestone zambia train comb barbed hurdle wears	39	146.12	2100.90	1.6	0.0	61.6	7.4
3	50	9	verb learners oxide	gallo retention pulled medications bars chat inscriptions burial lac introductions disappeared potter cocaine noir workshops loyalty grandmother beamed sympathetic mitochondrial cobalt son straight inclusive	100	10.61	2485.58	62.8	0.6	99.8	6.6
3	50	10	wizard activation displayed	societies label indicated transparent cycle represent trillion aqua paint differently wizard	44	41.77	2726.62	50.4	0.0	90.0	4.6
3	50	11	gustave assurance securities	notwithstanding bank gallantry sic equity brick elephant wire conducting stimulation erected inscribed proof rake investment detectors prisons limited rapid	64	31.69	3101.96	42.2	1.0	94.8	6.0
3	50	12	trigger minerals visuals	ravi amino bounce colors explore appear	29	17.95	2053.26	71.6	1.2	96.2	13.6
3	50	13	argus proteins ferrari	formation toxicity adrenaline intrinsic sphinx free negatively activation lewis fra fluorescent calming first dramatic swelling fcc	62	13.79	2516.72	80.2	1.2	97.2	9.4
3	50	14	enlisted earthquakes bassist	royalty earthquakes animal zeppelin tick porn musically downfall mourning penetrate prose	43	17.67	2979.75	62.4	0.0	98.4	4.0
3	50	15	steamboat tablets nwa	gunfire flexibility joining braking drainage boardwalk enhance nerve waterfront extract riverside boat dramatic presentations splash prose adrenaline introductions spontaneous vacated adding amplitude	112	9.70	3459.31	76.6	1.2	99.4	7.0
3	50	16	lucan gambling clarity	gambling radius microphone exposure freestyle intimidation asa added nylon nylon sleeping intuition	50	12.86	2743.20	74.2	0.8	98.2	7.4
3	50	17	doping abyss snorted	commitments doping musician mourning pike restart mafia luc elder clean disciplinary braking fractures	45	13.82	3792.95	77.6	0.0	97.8	4.0
3	50	18	pyramid carthage occupational	protesters evident sand herring closure natural convincing jumps bricks emotion alberta rush tell parapet graves prints excavated streamed concentration demonstrating	69	71.09	2476.92	6.8	0.0	86.0	6.0
3	50	19	attorney subunit receptors	incorporation atp plaques tiger signalling enjoyable jo adrenaline courtroom teammates hollywood lengths others wolves abolitionist flex drones assurance	73	20.02	3980.63	68.0	0.0	95.8	2.2
3	50	20	oath porn securities	prevailed clicks drying weave filming portrays mingled wickets porn rhythmic filming yo occurrences	44	35.15	2301.89	19.8	0.0	93.8	5.2
3	50	21	transcript touchdown coaster	district rhymes racist jail finals unbelievable erect pigeons obe vertex graves decreased entourage caste fir	53	61.84	2652.43	22.6	0.4	85.6	9.6
3	50	22	recipe substitution cells	media substitution surroundings excellent enjoyable perimeter convenience viewers turnover installation regime owners discover enjoyable reception immune arteries finest ordination solvent	86	5.95	5201.74	91.4	1.4	99.2	9.8
3	50	23	apostles parapet beans	characterization presence pilasters honourable cyclic longevity brakes length mathew inception interpreted paced committing answer bean tackles warehouses sherry amazed	66	52.35	2283.75	14.6	0.0	88.0	6.6
3	50	24	miners substitution mixtape	cycle relax add scenery educated relaxation adults nwa carriage description greta abdominal casino closure pathway pool grimm overnight improved rm gel priesthood casting arsenic regulated	185	4.75	4129.38	92.0	1.2	99.8	8.8
4	20	0	adventure healing woodward aquitaine	he rivers rank explanation aden ears bibliography heal bells manuscripts r aquitaine testified rash provinces laurel horses	72	1.65	2653.39	99.2	2.6	100.0	18.8
4	20	1	arrow ax residences healing	sweater beginning disappearance connect trance disclosure paved lodges midst lightly productive chat avenues winding heal arrow throughout	62	8.71	3740.80	84.2	0.2	99.2	3.4
4	20	2	odyssey mma tombstone adele	biodiversity ushered trauma thereafter frontier barge introduction busted journey counts adrenaline academy hides murder cinema underneath mascara	87	6.25	4460.28	89.2	0.4	99.8	3.4
4	20	3	sealed wings hearts newfoundland	royal feel wings seekers stamped hearts healing abilities casting calgary religions slots venom differences trials rum raven geologic healing islands	115	1.25	4961.53	100.0	2.0	100.0	13.2
4	20	4	assimilation beads	oxygen conversation friendships stories africa tao contain rounds discovery endurance roam tribes ease holocaust organic	50	185.71	3611.08	9.6	0.0	63.4	3.6
4	20	5	injuries yes condo policies	firearm recognize admitting shit gandhi assessments inches augusta damages nations condemned demon sikhs householder governments alpha settlement rocky wound prints	136	8.25	4870.58	99.6	2.6	99.8	11.2
4	20	6	beaux handball rockies outta	duct kettle smelled untitled outta neutrality wires outta sherlock rockies investigators dared darkest vocal natural deposits stemmed minerals	63	3.67	3005.35	96.8	2.2	100.0	16.2
4	20	7	amenities queer swam athletes	kettle breathing nap inclusive swimmers sunk lin vessels subdivided atoms withdrawing snaps excused anchors	53	5.88	3391.44	88.6	0.4	99.8	3.2
4	20	8	scratching curiously penned quezon	unchanged stirring reign highness stain fibre subdivision uptown excel mercantile wonderland facts dramatic knighted smooth seeded spelling tug	84	1.50	4790.07	99.6	0.0	100.0	4.2
4	20	9	cricket codex springsteen	copper secondary couples wine abundant healing traveled renewable renewable brush candles provinces oil mayors historia pri markings mm tad	73	7.18	3453.04	84.2	1.8	99.6	11.8
4	20	10	custody lesson malayalam afrikaans	congressman grip inside qu tighter adults kidd afrikaans indoors jolly skies amidst fest gauge underneath	54	15.71	4103.13	55.2	0.2	98.6	3.8
4	20	11	regiment heal jimi	rama rounds tighter outta heal jimi pillow flood wounds pneumonia column tubular infiltrate salute mmm	50	5.96	3130.24	88.2	0.2	99.4	4.0
4	20	12	optical radiated radiated utilized	taxation quezon discoveries privy upon surrounding rounds moderately dirt ample innate crystal effects carriage highness affiliate runners introductions closed	80	17.69	4863.89	61.8	0.0	97.2	2.0
4	20	13	metre saratoga selector elephants	reason centimetres exempt freedoms solid institutional elephants deer leagues cc evident elevated outdoors playoff warfare rails	62	4.73	3848.65	90.0	0.0	100.0	6.2
4	20	14	fungi breuning syndication servicemen	character conducted meaning televised din railroads denomination avenues gallant dimensions thru ammunition hispanic segregated frontiers miscellaneous crusaders due breath vatican	147	4.37	4444.83	92.4	4.0	100.0	17.2
4	20	15	governed spiral marines	nocturnal respect spiral marines lit darkness fade depth workings piston whom bad clicked	48	13.71	2916.19	74.6	0.0	97.4	2.8
4	20	16	allmusic healing armory weston	vanity unesco edition solomon weston province italy lord exhibits wherein strokes musically how spaced recurring hush lecture	66	2.45	3866.71	97.2	0.6	100.0	7.0
4	20	17	peoples mounts redesignated savannah	dinner permanent engages surround horses lbs vaulted narrated weaponry savannah wonderland open occurrences bordered buff nationale hourly degraded ate monsieur	87	2.40	4030.93	98.4	3.2	99.8	13.8
4	20	18	kannada cheating nc	gas disc hopping foam	28	62.18	1942.94	7.0	0.2	84.4	8.0
4	20	19	quezon whereupon discovery sedan	aluminum inline endurance enactment effective woven aircraft thereafter passages inland clarity interesting comets stories pavement	76	9.93	4748.95	81.2	0.4	99.2	4.0
4	20	20	volvo hearth rack	sided beers maui folded hearth counselor exemplified investigators cases hung sectional briefcase crates vents somber italics you seniors upgrade	63	23.87	3837.36	63.4	0.2	94.8	3.8
4	20	21	ventured wherein borne chartered	footprint which beverages vigor entities eroded hospitality reprint counterparts trim batted interred swords laundering learners blessed clad thereafter accolades armament	173	1.32	5008.18	99.6	1.2	100.0	8.6
4	20	22	ceilings pods offence hardwood	oil wardrobe costume funny pods cop adventures imp felony criminal accents growth greens thompson relationships casual extinction	64	8.15	4353.39	76.8	0.2	99.6	2.4
